proteinId
42973
42987
42993
43089
43119
43132
43146
43181
43260
43279
43380
43388
43400
43408
43461
43470
43548
43560
43561
43574
43619
43631
43632
43647
43672
43688
43771
43792
43806
43823
43862
43879
43911
43938
43976
44058
44080
44102
44109
44142
44163
44166
44177
44202
44208
44242
44272
44292
44314
44342
44347
44382
44409
44438
44467
44474
44560
44641
44681
44685
44720
44741
44790
44792
44881
44886
44933
44957
45030
45134
45156
45166
45175
45179
45184
45224
45233
45242
45270
45300
45310
45349
45363
45412
45415
45425
45448
45449
45454
45484
45519
45524
45537
45565
45608
45649
45759
45791
45813
45877
45952
46010
46013
46017
46025
46027
46031
46038
46045
46067
46070
46163
46187
46218
46242
46325
46353
46369
46382
46388
46393
46447
46494
46538
46637
46638
46672
46709
46777
46795
46843
46923
46953
46984
46996
47021
47031
47081
47085
47152
47155
47193
47238
47244
47284
47313
47351
47359
47385
47495
47515
47525
47578
47586
47611
47619
47663
47687
47709
47711
47714
47741
47796
47806
47821
47827
47829
47861
47867
47885
47905
47920
47950
47965
47990
48034
48082
48135
48165
48177
48202
48214
48246
48278
48289
48319
48330
48355
48356
48372
48390
48554
48615
48619
48626
48643
48660
48674
48676
48848
48875
48930
48937
48964
49105
49134
49135
49143
49145
49146
49148
49251
49296
49475
49626
49630
49728
49774
49785
49829
49863
49906
50005
50052
50094
50103
50195
50213
50234
50294
50344
50356
50374
50379
50592
50604
50611
50621
50628
50641
50754
50759
50799
50832
50924
50961
51017
51024
51163
51183
51189
51281
51657
51741
51742
51759
51781
51894
51900
51965
51975
52078
52093
52153
52154
52164
52286
52300
52387
52428
52605
52636
52668
52689
52700
52708
52723
52826
52929
53063
53073
53097
53145
53149
53186
53195
53261
53293
53305
53318
53346
53374
53394
53401
53450
53462
53468
53479
53530
53778
53820
53919
53964
54143
54161
54244
54268
54341
54362
54429
54448
54477
54478
54501
54518
54562
54647
54761
54846
55222
55246
55280
55400
55418
55477
55481
55483
55522
55586
55688
55791
55797
55877
55889
55936
55986
56012
56076
56297
56307
56467
56508
56540
56589
56734
56772
56790
56800
56909
56961
57043
57055
57073
57074
57170
57175
57297
57489
57554
57607
57747
57757
57880
57995
58015
58016
58218
58222
58255
58369
58440
58480
58491
58533
58564
58705
58826
58849
58860
58892
58900
59173
59181
59191
59193
59323
59327
59328
59340
59360
59361
59408
59444
59512
59519
59555
59621
59654
59667
59699
59733
59737
59814
59891
59892
59995
60011
60132
60133
60273
60299
60425
60473
60518
60522
60580
60641
60643
60646
60647
60897
60904
60924
60936
60944
60963
61021
61052
61082
61151
61171
61211
61222
61233
61236
61270
61379
61500
61509
61519
61563
61580
61638
61670
61684
61687
61717
61738
61788
61789
61790
61837
61893
61911
61913
61921
61980
61992
62030
62075
62156
62176
62185
62202
62206
62213
62221
62222
62232
62236
62260
62261
62294
62300
62373
62401
62499
62501
62519
62544
62616
62627
62671
62688
62749
62765
62796
62813
62846
62847
62866
62870
62889
63038
63209
63268
63283
63341
63362
63389
63444
63562
63581
63635
63667
63675
63783
63821
63891
63962
64090
64118
64150
64170
64270
64308
64326
64390
64450
64451
64506
64539
64568
64578
64593
64647
64685
64702
64719
64722
64754
64802
64851
64852
64866
64871
64908
64919
64946
64974
64986
65032
65054
65067
65113
65141
65144
65197
65200
65234
65250
65345
65368
65371
65416
65440
65455
65473
65510
65580
65643
65654
65668
65683
65710
65724
65733
65782
65942
66057
66112
66136
66138
66241
66300
66343
66409
66440
66546
66594
66661
66706
66721
66725
66767
66779
66791
66824
66834
66879
66911
66961
67018
67071
67090
67167
67257
67298
67322
67334
67376
67394
67444
67466
67468
67481
67493
67516
67521
67539
67548
67562
67587
67660
67811
67841
67893
67945
68008
68030
68065
68086
68227
68325
68378
68380
68399
68400
68427
68457
68469
68487
68535
68537
68583
68650
68713
68742
68774
68877
68928
69010
69036
69130
69131
69185
69206
69229
69449
69470
69501
69539
69580
69593
69630
69669
69779
69842
69934
70013
70073
70082
70174
70178
70248
70270
70283
70288
70411
70439
70464
70555
70565
70597
70641
70650
70675
70684
70696
70723
70774
70781
70786
70869
70895
70942
70969
71004
71012
71032
71068
71149
71189
71207
71220
71253
71282
71304
71309
71320
71376
71423
71426
71448
71588
71598
71606
71623
71682
71700
71712
71719
71744
71755
71772
71780
71789
71841
71863
71910
71912
71966
71970
71978
71985
71992
71999
72027
72119
72172
72199
72206
72263
72307
72325
72345
72359
72426
72594
72597
72631
72696
72706
72712
72735
72767
72769
72776
72797
72885
72903
73005
73016
73017
73023
73169
73186
73203
73230
73235
73281
73317
73352
73385
73419
73427
73430
73481
73506
73553
73556
73598
73614
73647
73671
73703
73712
73713
73719
73724
73771
73779
73839
73860
73948
73964
73976
73987
74027
74031
74078
74091
74140
74180
74185
74196
74255
74273
74302
74315
74331
74418
74447
74470
74502
74519
74680
74684
74692
74694
74703
74729
74781
74837
74851
74864
74893
74939
74940
74950
75025
75042
75139
75148
75155
75198
75204
75209
75251
75335
75345
75398
75410
75423
75425
75452
75623
75652
75666
75705
75710
75726
75760
75775
75784
75808
75936
75977
76040
76043
76054
76055
76108
76112
76122
76141
76146
76172
76216
76241
76245
76334
76403
76420
76441
76458
76484
76535
76538
76541
76564
76572
76590
76604
76635
76642
76659
76680
76764
76767
76798
76810
77020
77077
77080
77084
77092
77139
77161
77227
77233
77234
77259
77260
77266
77346
77430
77515
77652
77662
77665
77681
77711
77714
77734
77776
77847
77861
77971
77979
78015
78122
78147
78173
78186
78360
78400
78469
78530
78536
78569
78596
78634
78655
78664
78685
78722
78821
78961
78968
79000
79012
79047
79055
79073
79115
79195
79243
79254
79329
79361
79430
79463
79468
79484
79507
79558
79586
79615
79742
79748
79754
79793
79802
79806
79844
79877
79895
79907
79959
80026
80038
80042
80050
80070
80072
80080
80119
80128
80133
80135
80178
80226
80279
80290
80293
80323
80399
80539
80552
80591
80596
80597
80677
80697
80706
80721
80759
80766
80808
80832
80953
80959
80987
81024
81037
81038
81074
81087
81102
81121
81150
81177
81189
81206
81213
81256
81263
81266
81296
81341
81365
81383
81387
81397
81550
81579
81669
81679
81704
81741
81839
81850
81860
81922
81926
81996
82006
82055
82065
82092
82112
82125
82165
82177
82185
82196
82213
82252
82275
82299
82352
82440
82455
82463
82464
82471
82473
82476
82478
82497
82514
82560
82636
82668
82692
82704
82713
82739
82919
82951
83025
83041
83043
83237
83239
83276
83278
83284
83323
83357
83370
83442
83484
83694
83718
83719
83730
83752
83779
83875
83949
83954
83958
83966
83992
84022
84074
84099
84140
84143
84154
84164
84200
84209
84239
84268
84316
84352
84388
84403
84460
84539
84570
84591
84609
84732
84737
84738
84744
84805
84825
84838
84863
84882
84951
84975
84991
84992
85005
85032
85037
85058
85092
85114
85192
85198
85236
85269
85319
85332
85335
85353
85366
85395
85411
85472
85484
85547
85591
85601
85714
85733
85749
85774
85797
85801
85839
85872
85903
85934
85944
86017
86201
86251
86252
86266
86370
86398
86405
86423
86424
86999
87268
87513
87541
88468
88761
88916
89454
90425
90947
91177
91654
91728
91833
92818
93432
93520
95387
96107
96173
97114
97544
98077
98269
98659
98887
99156
99677
100140
100281
100519
100593
100753
100846
101078
101750
101851
102023
102706
102789
102895
102949
103031
103046
103353
103368
104459
104466
104533
104678
105041
105083
106013
106243
106669
106688
106883
106896
107122
107289
107639
107800
108194
108273
108292
108739
109054
109065
109216
109356
109397
109922
109929
109932
110351
110537
110557
110565
110725
110794
110943
110967
111183
111361
111385
111834
112744
112750
113233
113507
113578
113794
113948
113958
113969
113989
113999
114081
114145
114267
114333
114386
114409
114435
114554
114587
114588
114596
114690
114705
114787
114818
114891
114903
114949
114974
115018
115042
115070
115089
115090
115098
115103
115104
115134
115185
115321
115357
115382
115426
115437
115465
115607
115655
115687
115789
115815
115816
115982
116040
116123
116136
116214
116240
116263
116345
116402
116443
116502
116527
116605
116627
116642
116713
116775
116783
116785
116807
116877
116894
116960
116973
116979
116980
116987
117127
117182
117391
117501
117524
117648
117659
117711
117715
117791
117995
118038
118098
118108
118179
118329
118331
118429
118558
118572
118611
118651
118676
118705
118707
118830
118833
118849
118982
119003
119058
119060
119142
119143
119176
119222
119324
119507
119658
119754
119802
119806
120109
120230
120276
120296
120302
120406
120418
120440
120472
120507
120511
120517
120542
120629
120641
120667
120875
121146
121465
121622
121940
122121
122551
122755
122869
122948
123422
123445
124327
124404
124823
124899
125084
125117
125432
125753
126007
126256
126297
126684
127107
127285
127306
127358
127405
127433
127475
127645
127731
128085
128671
128712
129055
129219
129258
129300
129312
129647
129761
129813
129895
129981
129991
130210
130416
130541
130661
130707
130804
130959
130997
131019
131027
131194
131293
131302
131361
131379
131413
131499
131841
131971
132055
132083
132090
132149
132195
132440
132892
132930
132946
133517
133744
133990
134012
134269
134285
134359
134625
134848
135071
135081
135340
135368
135433
135761
135833
135867
135985
136038
136069
136083
136084
136111
136124
136155
136164
136168
136173
136182
136216
136222
136224
136226
136257
136264
136286
136303
136360
136379
136384
136385
136400
136425
136444
136475
136483
136510
136518
136533
136538
136539
136571
136572
136592
136607
136611
136649
136695
136702
136726
136745
136748
136763
136766
136833
136865
136866
136883
136931
136953
136954
136966
136989
136992
137016
137046
137053
137076
137098
137113
137125
137140
137173
137187
137197
137204
137205
137209
137219
137230
137234
137235
137275
137280
137289
137308
137312
137325
137335
137355
137364
137366
137368
137369
137408
137410
137461
137500
137514
137523
137540
137563
137570
137603
137611
137613
137679
137688
137695
137705
137709
137756
137778
137839
137853
137857
137875
137913
137914
137934
137992
138013
138016
138019
138051
138060
138066
138067
138096
138111
138128
138130
138133
138143
138177
138200
138217
138238
138276
138282
138337
138376
138377
138402
138432
138449
138494
138533
138545
138644
138654
138657
138691
138698
138699
138703
138723
138778
138790
138794
138808
138834
138844
138851
138856
138864
138865
138882
138885
138887
138911
138913
138916
138929
138949
138952
138995
139017
139062
139066
139091
139128
139143
139161
139176
139198
139201
139221
139246
139247
139271
139305
139323
139374
139378
139379
139396
139404
139405
139407
139422
139433
139449
139456
139465
139486
139491
139526
139554
139562
139565
139593
139613
139625
139644
139649
139652
139662
139681
139696
139726
139729
139770
139772
139778
139784
139790
139819
139820
139826
139844
139848
139877
139905
139928
139939
139942
139961
139969
139977
140032
140035
140040
140076
140083
140115
140120
140132
140143
140167
140175
140208
140231
140235
140245
140266
140267
140271
140281
140287
140301
140322
140323
140331
140340
140342
140343
140350
140355
140364
140373
140415
140449
140462
140464
140466
140468
140489
140508
140516
140556
140561
140594
140596
140597
140607
140642
140668
140772
140791
140796
140822
140827
140840
140862
140890
140925
140928
140963
140991
141010
141017
141032
141037
141052
141085
141109
141124
141140
141165
141176
141205
141212
141296
141334
141368
141416
141420
141423
141445
141461
141463
141477
141485
141487
141501
141508
141521
141557
141563
141580
141587
141591
141598
141627
141639
141672
141683
141702
141763
141777
141802
141817
141819
141824
141833
141850
141854
141861
141904
141920
141932
141967
141968
141985
142007
142028
142061
142105
142116
142162
142178
142192
142207
142237
142249
142252
142267
142282
142302
142356
142387
142393
142401
142419
142425
142430
142437
142464
142485
142501
142515
142528
142543
142557
142584
142600
142636
142661
142681
142685
142712
142721
142750
142754
142772
142831
142887
142895
142902
142925
142928
142960
142988
142996
143009
143010
143026
143042
143050
143073
143109
143143
143186
143196
143366
143470
143491
143721
143873
143955
143978
144009
144049
144241
144263
144418
144492
144780
144979
144983
145004
145061
145071
145115
145188
145268
145412
145511
145516
145674
145752
145965
145987
146257
146268
146282
146288
146339
146434
146467
146584
146713
146752
146762
146794
146888
147095
147148
147444
147467
147582
147877
147899
147955
148017
148109
148169
148186
148334
148374
148546
148587
148767
148850
148959
149046
149070
149251
149520
149581
149746
149752
149902
150122
150132
150208
150267
150429
150681
150870
150943
150980
151155
151332
151390
151423
151464
151595
151818
151917
152029
