label,condition,replicate,name,intensity,Protein_id,jgi,ID,set,T2_vs_T0_CI.L,T2_vs_T0_CI.R,T2_vs_T0_diff,T2_vs_T0_p.adj,T2_vs_T0_p.val,T4_vs_T0_CI.L,T4_vs_T0_CI.R,T4_vs_T0_diff,T4_vs_T0_p.adj,T4_vs_T0_p.val,T6_vs_T0_CI.L,T6_vs_T0_CI.R,T6_vs_T0_diff,T6_vs_T0_p.adj,T6_vs_T0_p.val,T8_vs_T0_CI.L,T8_vs_T0_CI.R,T8_vs_T0_diff,T8_vs_T0_p.adj,T8_vs_T0_p.val,T2_vs_T0_significant,T4_vs_T0_significant,T6_vs_T0_significant,T8_vs_T0_significant,significant,cluster
T2-3,T2,3,42521&70957-jgi,22.04269142993544,42521&70957-jgi,42521&70957,42521&70957-jgi,jgi,0.2906857695982151,0.3699322496809546,0.33030900963958487,0.0012512161030595688,2.8914268573725503e-10,0.23317198303540718,0.3124184631181467,0.27279522307677695,0.24502324904082634,2.7889631704572734e-9,0.12826072382218964,0.2075072039049292,0.16788396386355942,0.7661739686916581,6.979015772286678e-7,0.0407118964895464,0.11995837657228595,0.08033513653091617,0.8000091636661081,8.034993648018011e-4,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-3,T2,3,43476&45796&64454&70657&100935-jgi,19.240221180816146,43476&45796&64454&70657&100935-jgi,43476&45796&64454&70657&100935,43476&45796&64454&70657&100935-jgi,jgi,0.06449727199768701,0.18583628361533117,0.1251667778065091,0.7132035021316304,7.001348445187372e-4,0.29365773630997366,0.4149967479276178,0.35432724211879574,0.42708010915764677,1.894926178998565e-8,0.5560819297349824,0.6774209413526264,0.6167514355438044,0.06987858128272699,2.6707770204878992e-11,0.591188549474299,0.712527561091943,0.651858055283121,0.004835106506287068,1.3681687805061591e-11,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T2-3,T2,3,45900-jgi,21.68671965696554,45900-jgi,45900,45900-jgi,jgi,0.2456624632262723,0.3474173253109165,0.2965398942685944,0.047509588798270413,1.9395209330321627e-8,0.3945272046310335,0.49628206671567776,0.44540463567335564,0.07140984004213098,1.6106180795990172e-10,0.45286131508873373,0.554616177173378,0.5037387461310558,0.08123965910321918,3.6714909020793264e-11,0.20423334021647357,0.3059882023011178,0.25511077125879567,0.38086577131833294,1.078837916630047e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T2-3,T2,3,48031-jgi,19.764660181216936,48031-jgi,48031,48031-jgi,jgi,-0.31394387047520383,-0.22222346940645393,-0.2680836699408289,0.046657684486974625,1.8748887098760132e-8,-0.32810067390861236,-0.23638027283986246,-0.2822404733742374,0.36617303784785016,1.0336362710313978e-8,-0.39704962554979134,-0.30532922448104144,-0.3511894250154164,0.2751413071235929,7.938583812053279e-10,-0.37660797613430647,-0.28488757506555656,-0.3307477755999315,0.10570687251934,1.61390536087696e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 3
T2-3,T2,3,55737-jgi,17.52591917830355,55737-jgi,55737,55737-jgi,jgi,-0.45813487327472946,-0.3312994733717367,-0.3947171733232331,0.02973882354873223,9.068590040016935e-9,-0.3305972985965646,-0.20376189869357186,-0.26717959864506824,0.7044915703989453,7.423844784208232e-7,-0.2685903533901268,-0.14175495348713407,-0.20517265343863045,0.8398432617977623,1.183217482933985e-5,-0.223114943683288,-0.09627954378029523,-0.15969724373179162,0.7582537834967441,1.2913243723205474e-4,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 2
T2-3,T2,3,6201-jgi,17.155620173895617,6201-jgi,6201,6201-jgi,jgi,-0.8906094662556878,-0.6297869218357253,-0.7601981940457065,0.04747366860394748,1.9367555695107194e-8,-0.9506488676185203,-0.6898263231985577,-0.820237595408539,0.34039576166654484,8.02843310600331e-9,-0.9850607797413051,-0.7242382353213426,-0.8546495075313238,0.4558533030033469,4.970871910768352e-9,-0.7378879092641117,-0.4770653648441492,-0.6074766370541305,0.4472136662465056,2.460168824589826e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 2
T2-3,T2,3,62156-jgi,17.610237985309983,62156-jgi,62156,62156-jgi,jgi,-0.5994815256606805,-0.43165635769690686,-0.5155689416787936,0.032891743854727665,1.0538230358540803e-8,-0.8144548360836359,-0.6466296681198622,-0.7305422521017491,0.07420219692769452,1.721297092976747e-10,-0.8277967152706032,-0.6599715473068295,-0.7438841312887163,0.14593731646790623,1.385915167167775e-10,-0.739882764736395,-0.5720575967726214,-0.6559701807545082,0.06856768922111152,6.215683742226117e-10,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 2
T2-3,T2,3,70975-jgi,18.726140743151788,70975-jgi,70975,70975-jgi,jgi,0.4216975218700148,0.5857633910550611,0.503730456462538,0.03303484422269047,1.0608780920482137e-8,0.3178501616387371,0.4819160308237835,0.3998830962312603,0.6053217428896884,1.4815973506570455e-7,0.2938078935757487,0.4578737627607951,0.3758408281682719,0.7327752137419401,2.956871254739808e-7,0.23805277887447845,0.40211864805952485,0.32008571346700165,0.5801103510146532,1.6959937398219997e-6,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,101509-jgi-mmetsp,20.580462535615307,101509-jgi-mmetsp,101509,101509-jgi-mmetsp,jgi-mmetsp,0.5988004889699928,0.7252065473219881,0.6620035181459905,1.9749342279791994e-4,2.2779382343789614e-11,0.3576287274958259,0.4840347858478213,0.4208317566718236,0.3000124904238999,4.739934675011759e-9,0.5930012923902949,0.7194073507422901,0.6562043215662925,0.05303994064970239,2.530200037928551e-11,0.4515156607141902,0.5779217190661855,0.5147186898901879,0.06066847066938486,4.509198916103907e-10,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,102883-jgi-mmetsp,21.611619825751962,102883-jgi-mmetsp,102883,102883-jgi-mmetsp,jgi-mmetsp,0.3807566727734486,0.5184481032176886,0.4496023879955686,0.048285081725873966,5.931035776287066e-9,0.45681198325169103,0.5945034136959311,0.525657698473811,0.1815133760196563,9.618296253570544e-10,0.6700094922250319,0.807700922669272,0.7388552074471519,0.0437022864008623,1.7037320238544288e-11,0.5238927237881168,0.6615841542323568,0.5927384390102368,0.04163458301475407,2.33967604855804e-10,TRUE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,103997-mmetsp,20.0364066273013,103997-mmetsp,103997,103997-mmetsp,mmetsp,-0.609162634481314,-0.5027967955372442,-0.5559797150092791,2.0409689931336024e-4,2.330870563407578e-11,-0.6180567341471378,-0.511690895203068,-0.5648738146751029,0.023394630657823157,1.9284464773268617e-11,-0.6198471118634669,-0.513481272919397,-0.566664192391432,0.04544163929495535,1.8569010411201093e-11,-0.46654788766279054,-0.3601820487187207,-0.41336496819075563,0.07989860350243214,7.805219856332582e-10,TRUE,TRUE,TRUE,FALSE,TRUE,Cluster 2
T4-1,T4,1,104016-jgi-mmetsp,19.46706090220255,104016-jgi-mmetsp,104016,104016-jgi-mmetsp,jgi-mmetsp,-0.11476350394363175,-0.013019814740058332,-0.06389165934184504,0.8324060946179409,0.01798391846695198,0.4692265061809734,0.5709701953845469,0.5200983507827601,0.032669058569048455,3.04094047350119e-11,0.29759007278917327,0.3993337619927467,0.34846191739096,0.34164182336284443,3.4127488906211345e-9,0.4055456123672697,0.5072893015708432,0.45641745696905645,0.031541789037869555,1.4366893507742785e-10,FALSE,TRUE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,104882-jgi-mmetsp,21.33793818511278,104882-jgi-mmetsp,104882,104882-jgi-mmetsp,jgi-mmetsp,-0.4673919224143828,-0.36025612370969234,-0.4138240230620376,0.012707261555764205,8.384566606955807e-10,-0.6435505204724881,-0.5364147217677977,-0.5899826211201429,0.01693945815263523,1.2498429310908682e-11,-0.6250232907940405,-0.5178874920893501,-0.5714553914416953,0.04515114881975103,1.830318223833688e-11,-0.6342575854286534,-0.527121786723963,-0.5806896860763082,0.005480006460197625,1.5111891288392303e-11,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T4-1,T4,1,104908-jgi-mmetsp,20.981430977083317,104908-jgi-mmetsp,104908,104908-jgi-mmetsp,jgi-mmetsp,0.4172346822296709,0.5269667351164721,0.4721007086730715,0.0037675507514476105,2.3559695637699353e-10,0.3354482114820832,0.4451802643688844,0.3903142379254838,0.23370034709697507,2.1978723804296093e-9,0.4444082229258142,0.5541402758126154,0.49927424936921483,0.11048296258167126,1.214678682197579e-10,0.36258720375615133,0.47231925664295255,0.41745323019955194,0.08928490964377735,1.0021424980617855e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,105065-jgi-mmetsp,23.660027076416224,105065-jgi-mmetsp,105065,105065-jgi-mmetsp,jgi-mmetsp,0.385727473421247,0.4713167342305493,0.42852210382589817,4.2822814755042024e-4,3.8956653327472184e-11,0.5050475471861968,0.5906368079954991,0.547842177590848,0.0033425841563477806,2.0568303758968016e-12,0.5790566414378115,0.6646459022471138,0.6218512718424627,0.002472572790044538,4.4709675701595044e-13,0.497167051309346,0.5827563121186483,0.5399616817139972,7.623483824268452e-4,2.4481764684680105e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,105607-jgi-mmetsp,19.32857163230579,105607-jgi-mmetsp,105607,105607-jgi-mmetsp,jgi-mmetsp,-0.4156444038889048,-0.2991726263755795,-0.35740851513224214,0.07160445639649364,1.2126266871721057e-8,-0.6902300900544985,-0.5737583125411733,-0.6319942012978359,0.01946508565646185,1.4912322649921907e-11,-0.6600822181916043,-0.543610440678279,-0.6018463294349417,0.054462912602896846,2.673600149111219e-11,-0.6479694552900596,-0.5314976777767343,-0.5897335665333969,0.01159955744260319,3.407270690025103e-11,FALSE,TRUE,FALSE,TRUE,TRUE,Cluster 2
T4-1,T4,1,105921-jgi-mmetsp,21.274855603269938,105921-jgi-mmetsp,105921,105921-jgi-mmetsp,jgi-mmetsp,0.329423839591045,0.42800212011789446,0.3787129798544697,0.013376324489712,8.934379947678288e-10,0.384650928622798,0.48322920914964745,0.4339400688862227,0.08939481028996274,1.7969328414423144e-10,0.5150915597879271,0.6136698403147767,0.5643807000513519,0.028207978447755605,7.84674505030425e-12,0.45253176744502804,0.5511100479718776,0.5018209077084528,0.011006783374427122,3.195938755185136e-11,TRUE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,107122-jgi-mmetsp,19.399336085976202,107122-jgi-mmetsp,107122,107122-jgi-mmetsp,jgi-mmetsp,-0.7440311807711278,-0.587117556335993,-0.6655743685535604,0.0044866710939684374,2.7860934242736005e-10,-0.8276513586488509,-0.6707377342137161,-0.7491945464312835,0.056542785505515766,6.854742211293504e-11,-0.7971062532549528,-0.640192628819818,-0.7186494410373854,0.10673517097801641,1.1237088877524891e-10,-0.6493825801764931,-0.49246895574135835,-0.5709257679589257,0.11056248817950677,1.687638492997784e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 2
T4-1,T4,1,107249-jgi-mmetsp,20.79413368883129,107249-jgi-mmetsp,107249,107249-jgi-mmetsp,jgi-mmetsp,-1.1395484205878723,-0.853039774821503,-0.9962940977046877,0.030193898640600476,2.860291205215287e-9,-1.3544161252780718,-1.0679074795117025,-1.2111618023948871,0.11136871127036176,2.8997990365833296e-10,-1.3426547423680055,-1.0561460966016363,-1.199400419484821,0.16322481370402436,3.2537120782509143e-10,-1.4308444547187384,-1.1443358089523692,-1.2875901318355538,0.031138129850144223,1.4062434714470487e-10,TRUE,FALSE,FALSE,TRUE,TRUE,Cluster 1
T4-1,T4,1,109323-jgi-mmetsp,19.534131291784917,109323-jgi-mmetsp,109323,109323-jgi-mmetsp,jgi-mmetsp,0.357981044263656,0.4726896481108693,0.41533534618726264,0.022187264553770018,1.786383136237921e-9,0.2813597007175051,0.39606830456471837,0.33871400264111173,0.42729734838033734,1.8834262717069862e-8,0.27744126647543826,0.39214987032265153,0.3347955683990449,0.49220947177745233,2.150832989758665e-8,0.3059828543637689,0.42069145821098214,0.3633371562873755,0.19246675737246874,8.422967052111515e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,109737-mmetsp,20.791621130300623,109737-mmetsp,109737,109737-mmetsp,mmetsp,0.060359165753756695,0.13368029556374492,0.0970197306587508,0.6742426948566187,8.517650314604126e-5,0.18556084754632454,0.25888197735631274,0.22222141245131866,0.40042629914038735,1.3979379509493571e-8,0.25055364850283474,0.3238747783128229,0.2872142134078288,0.21210177520877838,7.111193081350689e-10,0.27320497780011016,0.34652610761009833,0.30986554270510425,0.04745226606650301,2.9092961678466873e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,110565-jgi-mmetsp,19.82347252923793,110565-jgi-mmetsp,110565,110565-jgi-mmetsp,jgi-mmetsp,0.010464853503989666,0.13143334929827005,0.07094910140112987,0.8383163590685441,0.025139454694842644,0.47682399626238564,0.5977924920566661,0.5373082441595258,0.08566291535042397,1.6156002169350586e-10,0.5506783147187267,0.6716468105130072,0.611162562615867,0.06212491190003623,3.497352458782815e-11,0.7916613047092508,0.9126298005035313,0.852145552606391,1.3233571432084894e-4,6.490750158992896e-13,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,11058-jgi-mmetsp,21.94629239013559,11058-jgi-mmetsp,11058,11058-jgi-mmetsp,jgi-mmetsp,0.3685708765863075,0.45112298248448834,0.4098469295353979,4.887396348786047e-4,4.307123814658347e-11,0.4473269314484297,0.5298790373466106,0.48860298439752015,0.007765513426301842,5.267715279696202e-12,0.49965557769633395,0.5822076835945148,0.5409316306454244,0.007531470435747735,1.5515972902645737e-12,0.3582136912131054,0.4407657971112863,0.39948974416219585,0.01715510238410799,5.841203507563875e-11,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,111355-jgi-mmetsp,20.090706803377007,111355-jgi-mmetsp,111355,111355-jgi-mmetsp,jgi-mmetsp,0.042191022910802414,0.14050485358633275,0.09134793824856757,0.7790356383837946,0.001582809217537859,0.0783219083122257,0.17663573898775603,0.12747882364999086,0.8291694348207616,1.0242416119688254e-4,0.3849531318604131,0.4832669625359434,0.43411004719817825,0.12789988194631902,1.7326526578652377e-10,0.4632488729387378,0.5615627036142681,0.512405788276503,0.008601963076330394,2.4128356033689993e-11,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,11390-jgi-mmetsp,19.9131469003526,11390-jgi-mmetsp,11390,11390-jgi-mmetsp,jgi-mmetsp,-0.3423366925203692,-0.2129874442819218,-0.2776620684011455,0.32897191549244204,6.568119054645653e-7,-0.6577285723100378,-0.5283793240715905,-0.5930539481908141,0.07277890972898642,1.1092594556474131e-10,-0.589961434540928,-0.46061218630248063,-0.5252868104217043,0.1855334348210224,4.6544504975469375e-10,-0.6455831014676324,-0.5162338532291851,-0.5809084773484088,0.031290174118900047,1.4176494419396824e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T4-1,T4,1,114188-jgi-mmetsp,21.61684188061625,114188-jgi-mmetsp,114188,114188-jgi-mmetsp,jgi-mmetsp,5.729088683567238e-4,0.08986609246991137,0.04521950066913405,0.8488972674755281,0.04754891021671882,0.2782794071580562,0.3675725907596109,0.32292599895883356,0.22115699539201142,1.8114253453443082e-9,0.49192696408445624,0.5812201476860109,0.5365735558852336,0.01836304857797714,4.391796694771961e-12,0.42689222251368275,0.5161854061152374,0.4715388143144601,0.007430748762877855,2.0628778567401727e-11,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,114559-jgi-mmetsp,19.01673238874293,114559-jgi-mmetsp,114559,114559-jgi-mmetsp,jgi-mmetsp,0.33676046472076715,0.45879859288133096,0.39777952880104905,0.04890575851144947,6.0545331489453674e-09,0.4211407591797127,0.5431788873402765,0.4821598232599946,0.15755641494616632,6.430774820534979e-10,0.5608095072989969,0.6828476354595607,0.6218285713792788,0.05879279250237552,3.160368976431964e-11,0.5286450776937657,0.6506832058543295,0.5896641417740476,0.017370821826587404,5.949107676358217e-11,TRUE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,114891-jgi-mmetsp,21.974668888851753,114891-jgi-mmetsp,114891,114891-jgi-mmetsp,jgi-mmetsp,0.21903501180688772,0.3387124468677741,0.2788737293373309,0.25031541675607555,2.68445530135555e-7,0.661055654298984,0.7807330893598703,0.7208943718294272,0.00635146580429172,4.266387358805081e-12,0.8720713837746921,0.9917488188355783,0.9319101013051352,0.0010211201878552682,1.936918274790112e-13,0.7806711500897627,0.900348585150649,0.8405098676202059,1.3915910758964246e-4,6.73126518082861e-13,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,115052-jgi-mmetsp,20.67503997691833,115052-jgi-mmetsp,115052,115052-jgi-mmetsp,jgi-mmetsp,0.2804639827446365,0.3681290076227825,0.3242964951837095,0.01863194639167537,1.3906351257089186e-9,0.28294402138824776,0.37060904626639374,0.32677653382732075,0.1978990812255789,1.2721153144626143e-9,0.27109433312124903,0.358759357999395,0.314926845560322,0.2934969637490139,1.9582112724830466e-9,0.14238310935813345,0.23004813423627937,0.1862156217972064,0.49866804918422347,7.356782580816939e-7,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,115161-jgi-mmetsp,21.43514545556068,115161-jgi-mmetsp,115161,115161-jgi-mmetsp,jgi-mmetsp,-0.02684902567497456,0.0841123075304085,0.028631640927716973,0.8756495156120824,0.2833083663884527,0.28129742343207814,0.3922587566374612,0.33677809003476966,0.39894629810763027,1.3754272209240275e-8,0.6531020403217508,0.7640633735271339,0.7085827069244424,0.010061765921753478,2.115582531612315e-12,0.6326519158740663,0.7436132490794495,0.6881325824767579,9.585892614557539e-4,3.007999261813464e-12,FALSE,FALSE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,115200-jgi-mmetsp,20.830418570016295,115200-jgi-mmetsp,115200,115200-jgi-mmetsp,jgi-mmetsp,0.2581741776578179,0.34095480593437677,0.29956449179609734,0.02228334497713813,1.7980003088506215e-9,0.6081401379667464,0.6909207662433052,0.6495304521050258,1.227505074422344e-4,1.7665838922643964e-13,0.6271771012042964,0.7099577294808552,0.6685674153425758,5.764137699015327e-4,1.2459936842040716e-13,0.4290007724776006,0.5117814007541595,0.47039108661588,0.003144447173899495,8.585153175777649e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,115514-jgi-mmetsp,21.634017779760278,115514-jgi-mmetsp,115514,115514-jgi-mmetsp,jgi-mmetsp,0.34133983474042345,0.4488453111992859,0.39509257296985467,0.019679119262273306,1.5013778273395999e-9,0.47366393205445284,0.5811694085133153,0.5274166702838841,0.04633843180062858,4.963062451110658e-11,0.71330278537355285,0.8208082618324154,0.7670555236029841,0.0030230190348585055,5.563241090838787e-13,0.7504799577759046,0.8579854342347671,0.8042326960053359,4.2993931877877754e-5,3.143045000121017e-13,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 4
T4-1,T4,1,115638-jgi-mmetsp,19.649266467629023,115638-jgi-mmetsp,115638,115638-jgi-mmetsp,jgi-mmetsp,-0.5668719858189794,-0.47870983814521917,-0.5227909119820993,1.2437288725451364e-5,5.150050911154122e-12,-0.8287267787787568,-0.7405646311049966,-0.7846457049418767,5.495561322710935e-6,3.8482154775364695e-14,-0.875068957946228,-0.7869068102724678,-0.8309878841093479,2.600047886741977e-5,1.9203935494862816e-14,-0.8063687415027819,-0.7182065938290217,-0.7622876676659018,9.484786659154107e-7,5.460568998511954e-14,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T4-1,T4,1,115689-jgi-mmetsp,21.62426597339037,115689-jgi-mmetsp,115689,115689-jgi-mmetsp,jgi-mmetsp,-0.11980856146549154,-0.013495321108406594,-0.06665194128694907,0.8325563298447318,0.018134331763589178,-0.6570530127099319,-0.5507397723528469,-0.6038963925313894,0.012250091918714408,8.621998992694648e-12,-0.7452520936974609,-0.6389388533403759,-0.6920954735189184,0.00809478383171864,1.6783895572405969e-12,-0.7214425060633134,-0.6151292657062284,-0.6682858858847709,8.020356755935982e-4,2.556794843049602e-12,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T4-1,T4,1,116011-jgi-mmetsp,20.843311047735142,116011-jgi-mmetsp,116011,116011-jgi-mmetsp,jgi-mmetsp,-0.40216195647744313,-0.25842386763087377,-0.33029291205415845,0.2635511243450049,3.1295283352465714e-7,-0.6771184633096686,-0.5333803744630993,-0.605249418886384,0.11393341935033847,3.037075880008939e-10,-0.7421556769852137,-0.5984175881386443,-0.670286632561929,0.09662131100344666,9.072095534510917e-11,-0.7034668492976307,-0.5597287604510613,-0.631597804874346,0.036258208435750915,1.8355208809696293e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 2
T4-1,T4,1,116188-jgi-mmetsp,20.825753265370206,116188-jgi-mmetsp,116188,116188-jgi-mmetsp,jgi-mmetsp,-0.37158109022161795,-0.29306077183765894,-0.33232093102963844,0.0046054412884747814,2.8597830795810176e-10,-0.6241689457977133,-0.5456486274137544,-0.5849087866057339,3.2301621490631326e-4,3.308414731341838e-13,-0.6530377875831805,-0.5745174691992216,-0.6137776283912011,9.683862705861787e-4,1.8491397092969345e-13,-0.662636022744316,-0.5841157043603571,-0.6233758635523365,1.0669738584393114e-5,1.5330057950458663e-13,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T4-1,T4,1,116490-jgi-mmetsp,22.123527495402488,116490-jgi-mmetsp,116490,116490-jgi-mmetsp,jgi-mmetsp,-0.4130442961892639,-0.3100686575714691,-0.3615564768803665,0.028207509352720834,2.556569014616347e-9,-0.6944020207569586,-0.5914263821391637,-0.6429142014480611,0.004363557492160858,2.774730016142433e-12,-0.8107335913357878,-0.7077579527179929,-0.7592457720268904,0.0020652591472717766,3.74473703896283e-13,-0.7455812918223947,-0.6426056532045998,-0.6940934725134973,2.7443943052408846e-4,1.104338635093168e-12,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T4-1,T4,1,116973-jgi-mmetsp,21.07734793414651,116973-jgi-mmetsp,116973,116973-jgi-mmetsp,jgi-mmetsp,-0.1800973027246736,-0.09690900418475414,-0.13850315345471387,0.5460614601840428,9.352902124686857e-6,-0.5540916150107992,-0.4709033164708797,-0.5124974657408394,0.005074024502742489,3.256581106075665e-12,-0.5437431627539676,-0.4605548642140481,-0.5021490134840079,0.01763916955794147,4.160316894303656e-12,-0.5821495084725522,-0.4989612099326327,-0.5405553592025925,4.8580067055010084e-4,1.7160297633230433e-12,FALSE,TRUE,TRUE,TRUE,TRUE,Cluster 3
T4-1,T4,1,117291-jgi-mmetsp,21.631367525046727,117291-jgi-mmetsp,117291,117291-jgi-mmetsp,jgi-mmetsp,-0.24765852458027188,-0.13377005304583828,-0.19071428881305508,0.5419887418594478,8.825146527549306e-6,-0.45010457006972776,-0.33621609853529416,-0.39316033430251096,0.2616740221975288,3.1126624798593456e-9,-0.6071731291358818,-0.4932846576014482,-0.550228893368665,0.08061133538239147,5.956534600181364e-11,-0.6116853542696193,-0.4977968827351857,-0.5547411185024025,0.016255891083022514,5.404994693835325e-11,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T4-1,T4,1,117995-jgi-mmetsp,19.44674580894997,117995-jgi-mmetsp,117995,117995-jgi-mmetsp,jgi-mmetsp,0.2985542539771674,0.42485673238363664,0.361705493180402,0.10523426942130759,2.6695582485121493e-8,0.3645573881263199,0.4908598665327891,0.4277086273295545,0.2817536105030177,3.8912566872314215e-9,0.5833074522285865,0.7096099306350557,0.6464586914318211,0.057397691726389165,2.9952794866146165e-11,0.49425519893063974,0.620557677337109,0.5574064381338744,0.03525306766718151,1.7433154527177434e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 4
T4-1,T4,1,118266-jgi-mmetsp,19.832282940663106,118266-jgi-mmetsp,118266,118266-jgi-mmetsp,jgi-mmetsp,-0.3648282181836597,-0.27185827544891433,-0.318343246816287,0.033424601978163805,3.4214040701876967e-9,-0.7157495141607617,-0.6227795714260163,-0.669264542793389,5.94671935268797e-4,4.997950589321247e-13,-0.7138341529634493,-0.6208642102287039,-0.6673491815960766,0.002837170674405408,5.173715855016062e-13,-0.5515978272733006,-0.45862788453855524,-0.5051128559059279,0.005334815402182109,1.468681379948887e-11,TRUE,TRUE,TRUE,TRUE,TRUE,Cluster 2
T4-1,T4,1,118329-jgi-mmetsp,18.673857384395742,118329-jgi-mmetsp,118329,118329-jgi-mmetsp,jgi-mmetsp,-0.9013193884520375,-0.6634003089951152,-0.7823598487235763,0.045873406889126424,5.467864837515815e-9,-0.9043936530813425,-0.6664745736244201,-0.7854341133528813,0.3090872276118112,5.2254404191253275e-9,-0.9942515282979477,-0.7563324488410254,-0.8752919885694865,0.2696227770752793,1.4830965969687687e-9,-0.9157061955444766,-0.6777871160875543,-0.7967466558160154,0.15553289919903987,4.428341582531144e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 1
T4-1,T4,1,118949-jgi-mmetsp,20.22218729423879,118949-jgi-mmetsp,118949,118949-jgi-mmetsp,jgi-mmetsp,0.5359697546213694,0.626933893125667,0.5814518238735182,1.7327100155335502e-6,2.0908573783434244e-12,0.35836038731701686,0.4493245258213144,0.4038424565691656,0.08585676769176843,1.6248526521639738e-10,0.39901584034886634,0.48997997885316386,0.4444979096010151,0.07582858080190247,5.203153293283401e-11,0.2861741867245086,0.37713832522880614,0.3316562559766574,0.10956646043299399,1.6473461879507693e-9,TRUE,FALSE,FALSE,FALSE,TRUE,Cluster 4
T4-1,T4,1,118967-jgi-mmetsp,19.216717979374824,118967-jgi-mmetsp,118967,118967-jgi-mmetsp,jgi-mmetsp,-0.5320457599694368,-0.39683474237523875,-0.4644402511723378,0.032762038984838364,3.298833844555558e-9,-0.6694091847359349,-0.5341981671417368,-0.6018036759388359,0.0848367402217138,1.5768015995693662e-10,-0.7404949818123807,-0.6052839642181826,-0.6728894730152817,0.0682425716265454,4.18622149874838e-11,-0.6380225742804075,-0.5028115566862095,-0.5704170654833085,0.04803820861924238,2.970314574037142e-10,TRUE,FALSE,FALSE,TRUE,TRUE,Cluster 2
T4-1,T4,1,119116-jgi-mmetsp,20.789359852376485,119116-jgi-mmetsp,119116,119116-jgi-mmetsp,jgi-mmetsp,-0.299445193634554,-0.1781096527842295,-0.23877742320939177,0.4106216496593082,1.663938666161225e-6,-0.5362734531360117,-0.4149379122856872,-0.47560568271084946,0.16309768403358682,7.05713594622113e-10,-0.6169821859326133,-0.49564664508228884,-0.5563144155074511,0.10611269993012235,1.109199138382576e-10,-0.58708461619306,-0.46574907534273546,-0.5264168457678977,0.03939370474094965,2.1337079699776095e-10,FALSE,FALSE,FALSE,TRUE,TRUE,Cluster 3
T4-1,T4,1,119343-jgi-mmetsp,19.394776509003083,119343-jgi-mmetsp,119343,119343-jgi-mmetsp,jgi-mmetsp,0.24754005326940196,0.33643336323690154,0.29198670825315176,0.046250933117681386,5.538659376867696e-9,0.35352997986153933,0.4424232898290389,0.3979766348452891,0.08246902493996616,1.4710427167135354e-10,0.4671726146507903,0.5560659246182899,0.5116192696345401,0.02702714798944441,7.366958361424047e-12,0.49145853073825474,0.5803518407057543,0.5359051857220045,0.0014252530303769557,4.224209444905002e-12,TRUE,FALSE,TRUE,TRUE,TRUE,Cluster 4
