Protein_id,name_ID,name,ID,RAW.T0-1,RAW.T0-2,RAW.T0-3,RAW.T2-1,RAW.T2-2,RAW.T2-3,RAW.T4-1,RAW.T4-2,RAW.T4-3,RAW.T6-1,RAW.T6-2,RAW.T6-3,RAW.T8-1,RAW.T8-2,RAW.T8-3,set,BATCH_CORRECT.T0-1,BATCH_CORRECT.T0-2,BATCH_CORRECT.T0-3,BATCH_CORRECT.T2-1,BATCH_CORRECT.T2-2,BATCH_CORRECT.T2-3,BATCH_CORRECT.T4-1,BATCH_CORRECT.T4-2,BATCH_CORRECT.T4-3,BATCH_CORRECT.T6-1,BATCH_CORRECT.T6-2,BATCH_CORRECT.T6-3,BATCH_CORRECT.T8-1,BATCH_CORRECT.T8-2,BATCH_CORRECT.T8-3
42377-jgi,42377,42377,42377,206951.0073,234837.7856,312362.3513,258720,245556.5678,372185.1168,305142.9014,325954.7296,421688.8093,303044.2772,295501.8419,433769.7101,312176.9434,319196.2538,458286.9137,jgi,249247.63342109005,271006.00645868224,248481.41625442624,301467.720918799,281562.8350226388,298615.48720162513,348295.1333634208,360746.23432520527,340101.72761863354,346178.2225712043,330753.4694077204,350226.04622462095,355390.4672601253,354089.8745780831,370772.52572011197
42384-jgi,42384,42384,42384,6632579.76,4756053.467,4190447.814,8184200,6194301.413,5597127.765,7836978.13,5815295.501,5169440.735,7732738.718,5784605.469,5179060.762,6857912.486,5113492.226,4461775.66,jgi,5227408.049810721,5216572.277074598,5287507.111185085,6674015.683069274,6589515.110904,6555027.717435379,6350293.554015126,6227718.348178516,6169650.700320995,6253108.99480521,6198421.828324911,6178319.042004912,5437490.409560396,5557781.165338099,5531993.169019364
42391-jgi,42391,42391,42391,485578.6812,200622.5142,300309.7136,329110,156483.6725,210407.94,320682.7204,158288.8264,234104.0185,307267.7143,160720.8658,215109.2308,295132.2095,162822.6249,244389.7022,jgi,359855.89926434326,287588.3304732315,308582.9138182211,239635.33591014743,238022.55205045466,222428.7119977324,233160.35131076726,240049.65232722543,245137.01515676087,222853.11552164133,242780.71461551977,226934.02863589054,213528.96699265414,245140.88814605115,254993.93826146267
42396-jgi,42396,42396,42396,839044.3667,1264489.604,726309.641,1022300,1662109.294,978913.4411,1158238.376,1979175.782,1162192.993,1340055.089,2145689.84,1512808.317,1660932.021,2720294.976,2111754.914,jgi,1075393.3370142686,875666.7864997934,990107.3173421377,1280965.3750064701,1231413.4038357432,1206103.2782494754,1433457.9805130218,1515089.8248313672,1362821.5972598582,1637415.8701527133,1664068.3949629976,1662625.0593860697,1997368.3783953348,2178162.2353255395,2174771.1383444234
42410-jgi,42410,42410,42410,402447.0178,84337.28237,201743.4635,384550,76663.00489,178777.6085,517056.5527,105126.9266,242960.0011,453538.4089,106802.4499,234970.3521,458378.0996,107047.5242,240330.1876,jgi,223904.84286894702,237605.34121464103,235343.79783831837,209832.21453078135,229068.77126781017,213840.91892164754,314023.62168905465,260730.938718984,273934.7502490694,264078.58389468177,262594.72614200466,266454.0596745752,267884.0876525636,262867.3373304289,271472.4617227365
42411-jgi,42411,42411,42411,833190.0242,757881.3362,800372.5469,1108800,1068519.95,1199675.027,1080829.203,1081992.151,1209454.908,1222568.587,1220972.436,1398980.221,1175323.443,1136805.005,1249684.684,jgi,839318.8103951185,819045.8862694007,792862.2925381338,1129669.6020168564,1116293.7090015549,1126728.8489759855,1100202.8055858945,1129185.1598282005,1134906.0463503276,1249523.0260493278,1262174.3803683813,1293372.7896404504,1199751.0070182118,1181635.1798367412,1168543.1446624203
42413-jgi,42413,42413,42413,49296.491,95614.12784,93820.38581,50268,80332.16167,75314.35253,47896.08024,82634.19366,68500.51924,49700.84145,63104.33046,69227.00228,44256.62225,73236.77426,74154.18557,jgi,68965.41452120739,82055.09624996668,83049.45330270847,70194.29224204666,69150.81530895138,67170.14979152202,67194.01190631902,71094.67954760416,61323.46588852322,69476.88405923157,54603.42189993746,61946.83257728611,62590.40160539388,63159.38256362009,66174.65588946575
42417-jgi,42417,42417,42417,1507590.765,1302122.667,1506911.439,1366000,1305640.316,1494597.075,1568188.079,1512301.023,1778173.284,1591435.69,1528073.416,1810431.158,1574632.048,1560831.336,1779382.151,jgi,1530779.9004558437,1411690.8892282054,1409231.4635776111,1375596.0178770057,1415013.2296136096,1399031.0835920298,1597194.729561181,1610199.6205645702,1633926.2910644235,1622674.1775722324,1625096.291107414,1660646.5157002227,1604257.337978034,1656035.4099785222,1634927.6341099944
42421-jgi,42421,42421,42421,1056025.814,1509991.647,1544727.972,766710,1067337.305,1152949.986,664684.8334,925927.4348,1097635.468,698224.3048,926113.3171,1051686.939,729547.879,990395.3659,1078735.292,jgi,1309336.0302341068,1391995.9775525606,1338844.5093370255,998309.6492184899,1003456.486875267,990776.3963091064,888628.4053853637,879334.087677723,941633.2065656459,924684.7144633002,879497.2457162087,900811.0614810605,958358.8430537966,935920.7620599045,924841.6847566189
42422-jgi,42422,42422,42422,1837775.682,892977.4967,982245.7444,2205700,1138296.018,1242553.765,2726039.893,1277826.981,1322320.862,2644965.509,1405052.258,1476119.923,2690758.798,1361454.717,1459695.371,jgi,1179419.3831147568,1307190.6875628463,1336413.620211615,1480502.3101145907,1558090.2077030442,1585151.109006065,1906311.2342727934,1700795.5015222097,1661372.6074849456,1839965.7614534933,1830915.154860442,1808335.394585807,1877439.711433253,1786325.7693618406,1792640.903845041
42432-jgi,42432,42432,42432,195827.7565,366805.6394,105738.1224,186780,338512.4816,106062.7068,191396.8381,376063.1894,122014.5103,172755.79810000001,318248.2028,113609.3764,198108.3396,332200.7608,110102.8025,jgi,223151.68358077883,233990.0525756139,207996.56198324182,212940.0899376666,212330.0689510773,208324.5782057897,218150.80428361948,241077.22124094146,224445.03971563498,197111.91739878774,196816.6381041662,215951.03855018396,225725.62419097865,207498.09614206664,212407.38973415023
42435-jgi,42435,42435,42435,4094624.715,2466226.307,2654565.814,4262300,2468673.329,2758067.297,3200545.561,1746303.854,2047228.614,3039456.822,1720588.974,2048082.585,3052690.317,1664925.491,2015110.786,jgi,3118120.157991617,3047624.763345601,2937322.544907101,3262837.2074591494,3050018.353387361,3034715.432784411,2346459.044325955,2343422.1798215476,2365830.0202703346,2207426.7056570486,2318268.797182138,2366633.590416798,2218848.2598267244,2263820.754378079,2335607.7671141485
42438-jgi,42438,42438,42438,2834379.92,3022037.704,2867974.904,2063500,2146895.278,1998567.493,1579978.241,1773068.576,1577310.146,1606020.221,1657521.801,1485997.567,1727858.531,1839513.176,1601317.076,jgi,2853634.228246425,2862440.844410646,2824179.996576362,2088419.002436777,2041241.0927493202,2061873.221608435,1608450.3297580765,1690456.596733157,1692509.7614399148,1634300.9442172393,1582031.9790752458,1612445.804391941,1755243.9438726406,1752805.6354703514,1713559.3236516414
42439-jgi,42439,42439,42439,501756.181,427251.9964,387995.4174,650670,583743.822,521284.5964,793796.7625,570013.1803,581996.7236,553027.1938,399010.3375,340955.1275,531977.6912,355159.574,298016.8135,jgi,401638.69248859223,460291.5609050637,464507.75948217127,544171.1899520572,612273.8549550402,580910.1036099986,681164.6204474849,598938.8809629912,633930.4161071356,450712.616929851,432863.7250360512,423427.15523587645,430565.13702443196,390276.5828193847,385928.834366958
42455-jgi,42455,42455,42455,1177405.849,1285220.472,1061715.751,1429800,1672161.778,1447883.654,1274303.816,1607202.694,1429335.341,1338738.43,1690762.62,1549496.712,1242445.644,1584070.961,1424751.254,jgi,1283054.2029286118,1157149.9706010611,1145536.4630618244,1569711.8533044893,1512423.3199589932,1467171.2917009636,1393106.4503216955,1452780.6015775567,1451722.6139963847,1466288.3167751562,1529501.836353461,1551803.6452534776,1356923.4060847054,1431542.0102668544,1447904.5803761438
42460-jgi,42460,42460,42460,17560.10032,71931.445,82668.93155,13928,67221.55394,79409.33006,12885.09993,67039.97354,73926.63718,11713.20165,71351.26716,95727.31183,12407.82266,71330.15666,86842.47543,jgi,60002.33649373388,58296.863081085576,55552.81048905558,55628.14566323648,53125.39563925877,53158.93147318695,54372.166058763694,52926.020087953795,49132.39526127588,52960.83204840472,57659.826943347514,65142.995862766606,53797.37415487738,57636.647582712634,58617.896557640895
42461-jgi,42461,42461,42461,95051.10479,114318.6007,81748.9504,55527,76644.27967,73177.38781,40153.23012,84713.17169,88797.26112,45275.85416,72287.23222,74881.95385,42144.13198,80122.48158,78521.62365,jgi,106039.09975002795,100713.90905361394,75948.78132078727,73328.56402580619,65286.165779755116,67185.12131615677,60605.08169653812,72873.89734793431,83155.05183546973,64844.615458339416,61188.93577612203,68927.8884106218,62252.77154962813,68556.95715576962,72649.12690376816
42475-jgi,42475,42475,42475,341386.2255,96454.56846,169168.1693,346700,116007.6401,193128.6222,443831.9205,132805.7955,197115.9437,414301.9686,124035.4545,205631.3956,437204.274,124961.402,200772.9851,jgi,197664.26295422934,209704.96343462708,211191.47490142263,201623.99161899195,231269.94264181863,235338.53535841824,274004.94227229734,249796.53931111677,239356.91070899344,251999.7561268388,240123.7766481872,247938.68220997948,269066.13995278534,241144.9992444161,243042.4336892179
42497-jgi,42497,42497,42497,396700.0049,248378.2178,179529.0147,419100,306147.4243,179893.1528,387103.8498,283385.6281,143203.6022,358516.1366,250541.3747,129009.0948,383565.2205,259441.3672,140157.0502,jgi,280141.62199308473,251319.47174195063,290875.94429049414,302530.0634856899,304646.84229884885,291197.32839081937,270550.41645704804,283635.18550037785,258815.5528751066,241977.4484037837,253316.30494371895,246287.64384743586,267013.6123330565,261531.98292782137,256126.7011081148
42499-jgi,42499,42499,42499,661365.0719,1045508.131,760178.6587,614980,1084288.553,764554.6148,544038.6265,985488.365,641197.8984,514611.1334,924486.425,616635.4865,553131.9476,994171.8051,667052.0682,jgi,839894.9912756875,799015.7482562403,817235.0273244561,793630.0278464577,835841.3090992848,821020.8862979225,722872.3483569743,742021.4859292782,714298.8075000375,693521.0541513613,684094.5594761893,693048.6337376472,731942.12341410306,750267.2072298221,736666.5457730182
42501-jgi,42501,42501,42501,938324.2583,924111.1525,1020316.599,952200,880794.7335,965364.2249,1012890.815,858930.8126,1021262.464,918460.8546,811879.385,912412.1488,971041.0349,824832.4019,932246.7831,jgi,908886.8262774523,987980.5828759095,972862.2474792341,923482.4150491282,947608.2305691633,925980.1804560692,987321.7540271569,927230.3245058381,973669.2027209525,887992.9469966792,883376.8191733091,880804.6476170624,943300.886982286,895449.4644610472,897726.3670124866
42502-jgi,42502,42502,42502,459848.8459,501789.7411,539040.4002,748030,824609.2305,861560.4955,693677.033,732203.6246,802012.1903,658663.7638,677570.4085,805615.9953,578973.0166,600182.6904,699954.8959,jgi,510229.45488465036,523864.2871523678,502332.0281352481,799661.6175325372,825308.022601132,784258.0779547037,745072.7016325047,739021.1287377086,732204.8301009123,709907.4381107542,688005.4952907537,735355.0415847099,629870.7494620637,615742.0676232419,642992.994048682
42509-jgi,42509,42509,42509,1087541.691,1064931.647,804773.4183,1015000,1065169.122,762509.4501,865378.5035,890435.9059,647499.487,901445.5682,938325.05,653382.6765,850710.3015,898957.1235,619502.6962,jgi,1004057.1714167516,961489.9485279834,965426.941027585,937536.7215686948,961716.2039169165,926795.9990234135,800334.388442501,795238.3356433758,821672.3345015858,833407.7471617367,840864.9360182567,827049.8028760308,786883.7039871004,803356.9645612519,796082.1580993208
42510-jgi,42510,42510,42510,1059343.275,977619.2053,1029682.273,1237000,1159879.293,1168067.936,1190999.562,1105552.645,1065193.539,1071254.076,1064911.311,1030108.989,1053407.608,1006663.104,970673.7799,jgi,1021700.6493346841,997296.5747245804,1057639.5012905928,1186814.4225972365,1171588.789891649,1182508.2174833028,1144061.7157131594,1119637.142429989,1089682.171749872,1032770.52184128,1080772.527474552,1058024.537413149,1016184.0533533049,1025070.7599858275,1004394.7169818066
42511-jgi,42511,42511,42511,17224.45135,106418.4589,151763.7181,28781,124463.5533,147809.6314,34080.3307,162407.2009,212138.4809,51605.94584,183336.6738,217319.9418,61135.01834,185219.8138,252001.2922,jgi,103071.47965060775,86524.12968219712,94198.19862175148,116745.20812482321,103348.05139563889,90994.5161061858,123015.38543133886,138723.92378480316,143115.0754226032,143751.72376432028,158237.02833100053,147313.20180420665,155026.53892949622,159992.7298658981,175412.74648356013
42521-jgi,42521,42521,42521,3764147.081,2932857.616,410464.1879,4512100,3728978.912,499903.329,4306114.774,3598252.966,409862.0778,3985020.597,3230887.088,392189.5297,3840544.493,3099391.364,392377.464,jgi,2343146.716249222,2288790.847972212,2559685.693767048,3012244.3543006033,2972559.7547428813,2652706.3838323657,2827975.7664136165,2860282.470323923,2559059.4724470708,2540733.9494955223,2544760.996338749,2540679.235346666,2411489.6916209627,2431822.568618939,2540874.695388634
42525-jgi,42525,42525,42525,1746935.801,992653.7542,1194538.03,1805300,1083007.354,1435217.577,2374654.433,1531243.66,1983537.557,2151015.794,1513310.877,1930373.986,2025603.223,1377819.286,1674434.471,jgi,1383436.1892368312,1347608.8935882852,1275203.5450728894,1442436.3775488443,1436019.19028258,1477569.9858238308,2017995.013473574,1874614.9395425296,1938604.4365211609,1791919.404779924,1857067.8504493027,1893903.8262076476,1665140.224520914,1724490.3794198416,1678706.6092290392
42531-jgi,42531,42531,42531,213673.7439,59408.87976,124285.9156,141890,46414.88248,111592.7857,138041.5266,33704.70105,121091.7777,127209.5225,26858.78253,104741.8385,135721.8738,25532.60169,113899.3713,jgi,149740.52119033044,122696.23595382275,111117.88701653879,95360.77079713852,109016.49059458949,98095.83062756476,92445.36110245364,95635.53924564051,107840.97705219981,84239.58013849876,88428.33271129691,91067.34975175778,90688.10892515574,87032.16371106035,100462.1884908996
42533-jgi,42533,42533,42533,607417.3058,660147.4303,757071.5108,467880,491615.7599,689731.799,370462.3272,476270.6847,643065.8693,363296.6218,453149.6894,645598.1518,360023.5271,445890.9446,609780.6199,jgi,687392.5163257648,679681.7984256617,623286.385279386,565117.7397095053,522449.16756126395,557990.5629762656,479751.86488625896,508132.88778559025,512741.03380763764,473472.6478549457,486562.0167997748,515196.4566736039,470604.4763577835,479789.927381991,480466.055610635
42546-jgi,42546,42546,42546,461361.2178,504992.7537,309940.7663,440560,451809.8931,226455.5108,391124.1015,565169.1427,214535.3352,435621.7174,500791.5157,249422.2869,501077.9956,552977.2014,263522.4716,jgi,420459.0069983137,397323.4113359213,453624.28266171133,400019.7924253286,349195.24301248783,377699.93457934976,351444.22599624115,451780.4177138071,366859.3189995451,395167.45067044155,393521.474257892,398586.7066506895,459484.5944137665,440747.2428064043,411409.89710242604
42549-jgi,42549,42549,42549,134737.6926,340397.1274,399097.1131,101460,265405.2967,327598.202,109358.5771,266987.524,356984.9973,112108.4557,252359.0751,329772.2226,93235.28157,245052.1659,350363.7938,jgi,273263.5003834583,301881.1141219482,288652.2837057023,234241.8058468011,238872.28856366323,225147.59900289704,243503.74196043762,240201.69048662833,251248.68419763894,246728.2720993479,227910.7332406895,227078.54439236328,224597.43374194324,221771.40095801957,245367.7912700177
42582-jgi,42582,42582,42582,165277.8459,48263.70332,55191.12904,189520,57634.24341,62661.0579,165477.8116,51649.3161,60062.01686,159315.7475,53109.99119,58662.62613,150085.6334,52938.89817,58153.7008,jgi,93256.07442081124,86945.18110878105,88082.90737132484,110868.39690894469,97420.5561645759,95772.88958322839,93401.35278099481,90729.97508261402,93097.28453528322,88924.51216385885,92362.87129301878,91656.66976867849,82218.68291036574,92171.60552426749,91132.7522310104
42583-jgi,42583,42583,42583,1311958.154,1001151.543,1490878.114,1260600,969414.2815,1442654.54,1227819.655,906786.8891,1384549.05,1162711.24,884255.9959,1332894.075,1111038.769,881682.3353,1325915.911,jgi,1268760.9666606945,1248546.701600082,1267210.3239623483,1222064.225482992,1216505.6846433931,1224841.2014834976,1192259.1182709844,1153278.8891669905,1173789.85007384,1133060.1290755114,1130532.3541179427,1128405.9064777687,1086077.5992069468,1127934.061164237,1122274.9074524061
42584-jgi,42584,42584,42584,1065295.19,1203510.967,1136265.185,1020100,1099662.941,1055793.042,1084791.47,1155877.861,1119004.605,1107512.841,1220169.033,1193313.549,1035893.214,1092262.39,1062208.916,jgi,1112709.9349376785,1154844.350557568,1129612.8701067986,1062675.7763366571,1061857.6498998334,1060424.9119782648,1134293.6469576948,1112193.1270377282,1114772.650351321,1159447.7547343553,1169760.1718431725,1178661.6424221245,1080159.9416669914,1055231.1125736514,1065941.1217512535
42589-jgi,42589,42589,42589,109720.1356,92458.74022,94768.01063,105420,95219.69383,94839.8654,125536.2245,108698.6975,104474.7135,116574.9684,108931.4691,104420.815,119998.0578,116662.9191,116099.8128,jgi,101865.97230071749,96775.99646974605,100163.2852506836,97471.84749744278,99257.8568888161,100227.52989258403,118027.75764680939,111374.32475553724,108841.95265045599,108870.63299764555,111583.5664532721,108793.76253264653,112368.54176972399,118533.47668266528,119235.83939709202
42610-jgi,42610,42610,42610,179016.0363,107763.1639,88536.0229,169410,121713.9032,99553.04044,189608.9857,137367.1073,102160.0049,185426.1096,137412.1224,112553.4092,212697.1445,162135.1194,132130.2826,jgi,134787.37871963994,119496.24667335064,125051.6755483911,125077.05042044689,131953.76829747896,135024.2647393456,145495.33495864974,145931.53136575193,137384.08539866706,141267.0456937166,145971.72827357188,146792.18073872404,168834.1601275597,168048.4987670725,164513.13973263386
42615-jgi,42615,42615,42615,63974.30337,138308.5113,139711.0804,62674,128474.6917,119560.7939,42258.06381,112355.2863,118278.5685,41731.00282,114434.7829,104668.9321,41743.94276,124942.0357,112923.7039,jgi,110400.66422324012,112342.68268745394,115911.67601946686,109133.3769179467,102783.26083919618,98536.68613769053,89235.82273467377,87113.64288508164,97431.0614930406,88722.14437533646,89135.1143010732,85695.8787330012,88734.75575670453,99349.17822202282,92813.72177217448
42622-jgi,42622,42622,42622,154017.9939,254373.3609,222199.7752,230030,308325.4625,320707.3913,230401.0107,299557.5516,319963.1639,205682.403,274091.1392,267284.361,172267.2705,239126.0614,220678.4462,jgi,202188.05917737162,227164.20643691614,208997.84180343017,279745.75135101646,282087.3197344101,289369.74346536247,280124.30646540027,273161.6069361707,288762.53182249627,254903.05175419632,247236.85864933275,245782.14376753534,220808.43047861662,211642.49119164157,207756.5966122023
42624-jgi,42624,42624,42624,50530.78154,30687.28849,179728.0491,46475,34179.43221,159302.0627,63602.1212,39892.62933,189666.5657,75061.72076,34627.69417,194460.2498,78692.46411,38642.65533,240203.3278,jgi,83406.19430901004,90469.77240676068,89355.73812233537,79011.11141119254,94485.34554137486,74093.60677792423,97571.06508043467,101054.88067718173,96781.71710554915,109989.35969153764,95000.7964586829,100363.51897915732,113923.84626251544,99617.5509405447,134542.37579723704
42629-jgi,42629,42629,42629,16871.23935,136524.9096,87935.60251,27739,179712.7956,104446.3294,20453.03045,142446.7499,84394.02605,18184.07457,144552.3708,94256.24832,18659.18919,153139.4477,95182.93283,jgi,83407.80136053583,78197.88127781087,83229.50320506506,96735.42294834819,111556.7451096268,99093.98656645369,87800.3121937031,82771.98486328064,79826.54698169098,85017.78998494598,84398.39280750198,89302.75370178961,85600.44432102554,91031.15850991289,90193.16701236625
42652-jgi,42652,42652,42652,2863846.777,2122579.476,2519222.433,3003800,2333260.452,2701592.863,3138115.691,2698807.527,3337703.948,3803119.083,3480544.719,3990686.036,3571762.151,3265845.181,3743287.696,jgi,2657995.3909565266,2492927.5085180076,2479619.3075761325,2811189.777261377,2686664.8022876955,2633840.601813553,2958213.257055457,3022813.3354895026,3171767.034335919,3686133.5174419135,3741680.557830427,3723960.4065027414,3432887.593872772,3544247.8885147013,3514748.352843662
42655-jgi,42655,42655,42655,669112.3185,334355.2932,457701.6818,560990,308690.1115,449390.0846,424581.0999,293629.7312,464910.9558,371996.6999,219570.1706,372093.2264,379700.3124,225133.8703,411983.0746,jgi,541649.7200606267,455787.88849335036,423111.5929618411,458998.22422707506,428569.9326511826,414737.89641588635,354723.7340507059,412598.3813579512,430374.73039981036,314526.8590871913,334058.1288998459,336863.5217382382,320415.6996640519,339958.43907585694,377051.4033274709
42671-jgi,42671,42671,42671,2568592.771,2240147.781,2871955.592,2319500,1967330.313,2327420.682,2072265.791,1717748.535,1962719.809,2146458.128,1820110.58,2017038.559,2193310.88,1837382.877,2032179.2,jgi,2480802.034266839,2466501.760000971,2635779.716562595,2207403.052005128,2187327.4427802744,2207119.6049445583,1936043.988273491,1931930.2243592103,1920025.583869995,2017475.935680017,2036677.3808799551,1962785.526364687,2068900.5300652164,2054352.1352025343,1974704.3009773719
42695-jgi,42695,42695,42695,334409.8007,440409.5612,429803.6956,325340,506201.7175,505701.8357,305877.3704,472519.854,549858.6214,295731.7553,493711.5225,527383.9115,285562.8928,446297.638,481940.5062,jgi,454323.55784424767,396407.19275965256,373331.1359154063,443947.5655034518,461275.451514575,433366.0106999445,421682.0160894115,428066.57131154113,468293.7058568273,410075.2754285872,448960.6522022527,450516.3743848363,398441.93938244815,402212.58523971715,414570.97251630586
42704-jgi,42704,42704,42704,335278.1948,329704.8551,350355.8038,351810,335723.41,363586.1288,395453.6033,403817.452,442607.8331,405662.6595,439311.0645,481382.3092,412684.1229,444709.597,470938.2989,jgi,347439.887598398,341406.1210000333,337719.1254165024,365905.7347419725,346922.8092795094,348833.23333364166,414655.16637286317,409338.72300716443,415215.2571604538,426058.57144500624,441872.64507457253,447787.677853516,433901.46992463525,446821.0124923261,439014.2079983224
42723-jgi,42723,42723,42723,285008.9073,332655.7355,271372.3256,292700,335181.3643,323089.5434,296512.8899,410536.905,317397.5171,261913.8735,323590.836,267143.2518,258303.06,315807.1418,279864.3247,jgi,311586.52233767306,296311.9318625812,285844.77774349664,320355.2741006832,298420.9342851577,332748.9789542732,324702.41778194305,361345.86525318655,327586.67598769267,285255.462987611,288742.3733407933,282009.2789118015,281138.710208903,282242.6731772558,293546.4765473355
42728-jgi,42728,42728,42728,764938.148,634626.0502,1026564.067,761060,622150.2253,896456.1184,822846.9466,678617.6359,915350.7633,858289.5351,807792.0698,1069313.831,927666.0031,852158.328,1095942.099,jgi,782795.2441250214,771565.4379220197,874117.1308527554,778648.785186402,760529.3011421283,759070.1773208252,844710.4819085387,810480.4724661092,775777.6218482582,882605.1774935521,924748.4052410743,911918.2810924648,956781.4791376443,963994.875741568,935464.1224049745
42729-jgi,42729,42729,42729,26931.92694,105867.5034,205458.772,28932,115406.4621,208990.269,26333.61495,141570.2995,187224.7,39875.52634,102192.9224,181395.8888,34360.50062,100956.8057,222385.2875,jgi,109150.66343355672,108684.63890642636,120462.43930980317,111591.28333204405,117051.53064345352,123419.57491827196,108420.56402993915,140000.57590464977,105193.95016806418,124945.28958270783,105461.5594935826,100313.13470805903,118215.49466566544,104377.32641023448,134636.03246657184
42731-jgi,42731,42731,42731,1034852.609,1108914.707,647856.9211,861390,894030.5045,538377.9901,800803.2108,849798.7649,497544.1827,717001.8888,765251.8556,457640.6847,753754.9236,842455.7844,475263.0659,jgi,938025.5782964795,945228.153156401,865469.1185020665,777121.6621559352,753695.5655832549,759726.5087951903,720921.3564827879,714270.5197218701,720286.2866510412,643187.2501800586,638911.3815388709,681744.6241008915,677279.3652673494,707725.505992142,698765.5847580375
42736-jgi,42736,42736,42736,8451426.402,6494551.58,6685896.695,7251700,5996898.216,5931791.082,7197700.127,6144388.488,6285497.097,7243245.388,6302599.862,6226561.461,7179825.084,6207691.251,6241388.465,jgi,7443690.983028601,6938462.977634747,7040212.271755356,6503066.029340757,6395124.222665477,6320891.511367984,6460728.353054648,6556154.342334393,6658282.024417231,6496437.33549215,6728889.778663399,6602064.929927267,6446713.731499255,6625268.402285839,6616208.004329163
42758-jgi,42758,42758,42758,613388.7352,377441.8823,740938.6682,510450,397841.8498,752213.905,603240.6982,457356.3197,839911.7449,542969.9442,454304.5819,892492.232,572065.105,478252.1228,916700.6872,jgi,658722.9467117833,550199.7360690291,545060.1028211591,546738.4037861091,571032.8179553566,553964.6933970931,647683.1444174394,631810.8473736913,623223.8471120116,582116.0590499891,628694.3177280924,664749.1576854159,613767.9758644575,653150.2920106925,683867.7257346333
42764-jgi,42764,42764,42764,1055050.09,1970086.195,1803362.097,1174400,2247420.121,2104776.615,1055219.427,2057585.108,1948991.348,996204.5086,1773714.029,1757397.614,916355.0316,1587363.241,1585286.606,jgi,1616246.7389689845,1643945.0046380742,1573275.546283257,1758518.1085725403,1876781.0243104543,1839495.9868823274,1616448.5975788026,1717404.818669553,1701900.682267359,1546099.7111170525,1479080.5246036917,1532678.0163521722,1450914.9350672201,1322629.5041081624,1380663.213993813
42774-jgi,42774,42774,42774,465215.3266,941853.7878,578217.0015,465030,974203.9946,605554.6787,434554.4166,1053813.799,693928.692,484682.4599,1145452.509,762460.0954,530598.0657,1218143.694,766025.8035,jgi,726012.764381845,643826.9550441541,648636.78180793,725786.7016213123,670681.906835514,672805.9880579949,688612.3590701001,736768.5773937253,750937.3427801757,749758.9178938499,812840.8311040917,811525.8708860308,805767.1142276934,873184.1321809748,814678.3089613633
42810-jgi,42810,42810,42810,272617.2156,667991.5428,681173.0656,200500,472604.7381,436828.59,246907.2363,502460.5304,483556.9065,224247.2959,475735.3697,470987.2641,233782.9089,500010.222,485665.5722,jgi,468044.33741693554,556440.0665070792,562674.945050895,378783.63437490136,378748.8345375065,364261.2119922661,436222.65921678406,405900.680965213,402205.75603625725,408176.0659842717,381595.9346101086,391998.8967828532,419978.45620740124,403672.2893449605,403918.0445268495
42828-jgi,42828,42828,42828,5601434.902,3359708.069,3584719.837,5798100,3690050.174,3909402.068,5365393.109,3275285.707,3581327.866,4899794.807,3081554.467,3349815.043,4867827.279,3068889.356,3439516.059,jgi,4322108.185717504,4109116.2011394394,4059551.9832295943,4485498.808080059,4437910.05302804,4371659.72325102,4126003.1530805314,4025089.511330964,4056291.378546155,3739181.103269086,3832266.254269153,3833744.725007514,3712622.27636777,3819660.5023312136,3919971.74548584
42846-jgi,42846,42846,42846,54005.33382,422115.9704,567214.8231,28753,354695.0103,442301.7297,26340.37979,326067.82,420698.5597,24687.35756,299970.7737,398374.8167,31703.00938,295637.0837,399447.0165,jgi,297411.33862597024,350831.86208960076,372097.0004196954,265325.8081327127,287850.8010557972,273484.3719273211,262260.3410013026,261108.8084049003,256429.75163506906,260160.0165107127,236730.3411836615,238806.27506349102,269074.08013767167,232682.03937978993,239652.72308322278
42854-jgi,42854,42854,42854,260284.0674,239422.8561,250540.0601,288750,300618.5579,289820.7561,349153.0605,333739.117,376846.2543,390490.6957,386658.009,397551.6796,409239.9517,368464.2595,390982.0058,jgi,259254.69250092536,251932.90580842723,256158.63937982236,286761.9704805052,310920.9626066894,290450.5061126691,345130.8213921694,342846.69209282467,366423.36531643674,385076.3182934325,393856.52636515757,384499.1062614168,403194.15071963257,376319.11936904467,378763.8112852821
42857-jgi,42857,42857,42857,645207.0867,580492.336,443835.6197,636150,583310.1854,465983.8074,613822.8511,612214.7381,442000.1799,575835.7802,550371.5528,408393.5706,580421.1341,578075.9968,447976.6691,jgi,575678.5504162862,544428.3250783747,544349.0153342616,567794.1784078884,547195.9038178667,564926.1893456645,548357.9564034671,575584.7969670352,542643.7668207657,515289.4644694123,514844.8990793945,511420.9391625311,519281.1051741168,542055.0935645396,548196.3321101447
42866-jgi,42866,42866,42866,386230.489,365610.346,400136.5149,468600,482736.0654,522586.0648,573320.7482,571464.5068,632870.7991,552318.2236,540148.2436,615800.5903,553533.1153,562960.5571,630101.2587,jgi,401051.9994129152,390972.8275601051,387510.13097916346,485144.1665780226,502522.60981752956,491934.6289365664,592055.0193484065,587027.0070490964,585985.019657056,570613.2529944399,557201.59928237,571427.612256018,571853.5526475954,578927.900019295,583623.1664197111
