Protein_id,name_ID,name,ID,RAW.T0-1,RAW.T0-2,RAW.T0-3,RAW.T2-1,RAW.T2-2,RAW.T2-3,RAW.T4-1,RAW.T4-2,RAW.T4-3,RAW.T6-1,RAW.T6-2,RAW.T6-3,RAW.T8-1,RAW.T8-2,RAW.T8-3,set,BATCH_CORRECT.T0-1,BATCH_CORRECT.T0-2,BATCH_CORRECT.T0-3,BATCH_CORRECT.T2-1,BATCH_CORRECT.T2-2,BATCH_CORRECT.T2-3,BATCH_CORRECT.T4-1,BATCH_CORRECT.T4-2,BATCH_CORRECT.T4-3,BATCH_CORRECT.T6-1,BATCH_CORRECT.T6-2,BATCH_CORRECT.T6-3,BATCH_CORRECT.T8-1,BATCH_CORRECT.T8-2,BATCH_CORRECT.T8-3
A0A6S8BIC8-mmetsp,A0A6S8BIC8,A0A6S8BIC8,A0A6S8BIC8,1486451.595,1857307.164,1202307.533,1708850.927,2216953.738,1448644.045,1780783.434,2223128.815,1513953.267,1588018.667,1969320.987,1335663.083,1698248.62,2061700,1416190.889,mmetsp,1528197.6741814455,1525571.7264246414,1530991.358180244,1759131.3821774921,1839494.335558047,1752419.3526259942,1833824.234973298,1844884.3390325129,1811124.7793159373,1633662.2919765268,1623344.579323186,1650862.5528519864,1748122.2211031127,1703978.910042902,1723247.7239942017
A0A6S8BIH2-mmetsp,A0A6S8BIH2,A0A6S8BIH2,A0A6S8BIH2,84512.71278,86481.19296,153524.2019,85359.51738,75510.2044,137553.4683,90311.08153,83446.27827,162783.3168,83696.66158,85970.36834,162570.7374,90340.86684,104370,184837.8632,mmetsp,108207.77238245441,110322.38427059368,107231.62592750847,109264.08153260488,99743.20500822905,94969.51413810224,115440.69242867459,107395.85614818228,114340.64826914702,107189.82520839412,109829.80284121251,114177.43270045675,115477.84680347733,127572.32445884694,131273.828684945
A0A6S8BII3-mmetsp,A0A6S8BII3,A0A6S8BII3,A0A6S8BII3,350802.1406,382830.3634,383107.2018,355845.0291,402537.9909,422739.9088,353267.4777,431151.3744,366363.9341,351310.0249,403024.3119,359606.2766,324081.2737,412000,346287.445,mmetsp,380253.2071395815,353672.7678557939,382032.27701892954,386006.62103399244,373107.12499691825,413087.0378632028,383065.9016351165,401323.74893883895,368912.85587580287,380832.6505653827,373586.70256145403,363617.7990044665,349767.46332566085,382437.93176815286,353181.64257278125
A0A6S8BII4-mmetsp,A0A6S8BII4,A0A6S8BII4,A0A6S8BII4,749328.9789,883120.5853,902847.994,745084.8864,887886.1715,973876.6377,833923.3055,990091.4865,1118562.714,900176.856,1087504.539,1196186.438,917858.2594,1114900,1183131.857,mmetsp,877016.1976020682,863667.4173602723,824530.8040662268,872397.5525279095,868117.384816798,883391.4429193753,969076.2009721306,963553.7711387932,1003291.1684462106,1041176.8054387735,1054515.2804418544,1067617.0762320645,1060418.6402285716,1080096.3747270699,1056798.8916576044
A0A6S8BIK9-mmetsp,A0A6S8BIK9,A0A6S8BIK9,A0A6S8BIK9,247745.5654,177769.6013,179750.5913,256004.1124,184896.4754,229575.3842,314589.3572,218651.2575,260624.9385,313938.3565,209926.1977,272617.3116,310244.5253,220170,262297.3683,mmetsp,206018.43400695306,217616.4981665103,192979.69445479495,213924.74133913405,225054.4614348133,234217.64254503592,270011.23579389206,260282.64504891305,259916.0917291271,269388.0012699903,251176.7350250293,269841.6896211076,265851.7176234361,261867.6808963978,261300.29363470033
A0A6S8BIX7-mmetsp,A0A6S8BIX7,A0A6S8BIX7,A0A6S8BIX7,1063969.77,1022631.014,830090.1818,1051662.237,1134573.581,919056.6008,1171692.123,1306366.675,1092933.938,1199185.222,1422408.271,1147055.246,1078940.276,1235700,996312.1383,mmetsp,1055158.6637725474,941547.2660843052,964050.0124012611,1040836.5646755574,1037027.5221083066,1041001.3505206598,1180513.6162741524,1183556.6668104765,1191396.228909301,1212506.9400670975,1282533.147272227,1238208.3532836915,1072579.6262403373,1123282.2564392644,1107823.3835369418
A0A6S8BJ10-mmetsp,A0A6S8BJ10,A0A6S8BJ10,A0A6S8BJ10,2379641.276,2513383.236,2474945.35,2188014.033,2292659.541,2279334.198,1860332.623,1912956.333,1947671.016,1788972.367,1856166.632,1811408.688,1860342.67,1960100,1911893.516,mmetsp,2438826.7445977572,2443967.3483594735,2407439.3171098055,2244865.688490744,2240573.218765727,2237020.186794951,1913193.472394439,1890681.4525232604,1948070.6537238646,1840964.1254543131,1838350.4519717149,1829357.0364530177,1913203.641756061,1934123.753157646,1916900.80286158
A0A6S8BJ88-mmetsp,A0A6S8BJ88,A0A6S8BJ88,A0A6S8BJ88,4080521.606,4070859.912,3268770.061,3702920.716,3780121.484,2968359.98,3459211.019,3487357.754,2740655.5,3543625.6,3598453.561,2791721.909,3611441.934,3572900,2723857.286,mmetsp,3823826.5595962973,3776556.4635152984,3741577.566994603,3456154.53155972,3504588.3143286845,3476617.32019646,3218853.0820102505,3230725.6180735147,3275783.0638459125,3301048.015904946,3334649.0010952572,3320823.391010349,3367081.1469597635,3310745.196090515,3260967.1198789454
A0A6S8BJH8-mmetsp,A0A6S8BJH8,A0A6S8BJH8,A0A6S8BJH8,646446.7804,1054704.572,779781.3422,628271.701,1035152.708,748376.2016,826686.5771,1381827.126,1090846.526,967998.0002,1500849.523,1185107.597,1147027.648,1595600,1347303.505,mmetsp,857494.6488225461,828644.0811646151,843866.7504659309,838779.5359595662,810664.1142966975,816745.9333298051,1043089.8841116441,1129467.1987286794,1112496.0833100947,1188600.072757356,1238920.6377767487,1193897.956404921,1372949.2021700467,1326053.5289005511,1333966.922091891
A0A6S8BJI7-mmetsp,A0A6S8BJI7,A0A6S8BJI7,A0A6S8BJI7,469432.7265,784055.2939,451667.8843,488015.7127,820440.1046,524242.0716,494685.2127,849235.2072,604143.312,463617.6373,784485.0512,534763.8418,476684.6971,798010,534110.0302,mmetsp,592336.3837441552,585401.1390681132,544152.256261492,615119.3140878306,621789.4910517795,599051.2300774544,623296.1890148078,650587.3962395778,659492.7764147223,585207.025159911,585830.9381958011,607010.4564663026,601227.3735590312,599357.203360497,606515.8786109475
A0A6S8BJN4-mmetsp,A0A6S8BJN4,A0A6S8BJN4,A0A6S8BJN4,508122.5363,570432.0373,616524.3366,655928.9405,736626.585,768714.9866,879646.2716,1108174.015,1004891.554,714398.2829,866283.62990000006,786658.4921,709435.56,887110,819938.9466,mmetsp,579940.2464344605,550465.7376450433,609163.0418046261,735616.9249745231,693117.4712245495,747208.5779777163,971246.5732702054,1012032.175286831,961434.096288158,797199.5950253899,804407.5374857357,763484.3533789798,791972.6211214629,822283.6822813895,793671.6098598257
A0A6S8BJU7-mmetsp,A0A6S8BJU7,A0A6S8BJU7,A0A6S8BJU7,266567.3405,176805.4854,105252.6717,279601.5211,165954.8226,99127.90631,286475.7636,164559.9665,108632.3801,290656.2099,163845.8482,96264.30179,299427.0105,172770,97150.31292,mmetsp,172910.76216365024,192856.37898569973,187099.30402150797,183323.17939435533,181676.93402048422,181286.07525505105,188814.7007451524,180239.81287021263,190307.10331537056,192154.27017586576,179504.0563196079,178568.12818093135,199160.86599474816,188698.6157440634,179409.0722923134
A0A6S8BJU9-mmetsp,A0A6S8BJU9,A0A6S8BJU9,A0A6S8BJU9,703882.0756,905295.2501,897709.3459,814943.7522,1042855.038,1176629.275,643027.181,890772.3591,994350.1256,661868.9974,865019.4512,935547.895,600585.7229,777060,846156.7446,mmetsp,868575.1425564707,859764.0172126491,792682.9976775238,987590.8570278077,991225.2130001026,1021812.7425947455,803361.9296677242,845884.9858016764,872072.3667796631,823553.1631285718,821273.810404988,823766.9619223748,757880.8905405262,737213.9640495535,750333.0859168146
A0A6S8BJW3-mmetsp,A0A6S8BJW3,A0A6S8BJW3,A0A6S8BJW3,383225.2911,517042.9282,250001.4693,348681.6323,475618.9207,220634.4687,313443.5418,386417.5667,184770.7193,292512.2446,384662.6345,193375.0221,328033.8272,431770,238443.4701,mmetsp,383151.2742273157,396124.7999096273,358574.62100790493,346647.2254591883,362101.3870707768,330688.73342826305,309409.33524161566,288836.2764238543,296633.7579959797,287290.1643051262,287394.8711531355,304804.1061990576,324827.63510574284,326086.28323240194,347599.5449105254
A0A6S8BJZ6-mmetsp,A0A6S8BJZ6,A0A6S8BJZ6,A0A6S8BJZ6,251892.4591,101785.8164,146162.2093,250936.4815,72061.38449,128348.8796,220226.8042,86243.83644,133594.3442,188831.1082,68484.29012,111646.9862,208293.384,82146,125692.6123,mmetsp,169890.6933946293,164146.41046638406,160944.3327930129,169107.05227304198,133679.61777873698,143990.24245920035,143933.48548344697,148216.27316954362,148982.68812595383,118197.57030462411,130013.18630832511,128093.97745887827,134151.3328577988,144016.09421697754,141462.10221179042
A0A6S8BK57-mmetsp,A0A6S8BK57,A0A6S8BK57,A0A6S8BK57,270507.162,183649.7534,336666.5278,171119.8643,107336.0322,194123.3359,182469.7218,108570.0556,220535.0385,159869.9621,97464.03232,218524.3552,184713.0009,144080,295165.1268,mmetsp,270149.2488807456,246489.669793428,260753.11639048142,169033.10101128303,169432.24987697747,144627.18503788713,180580.3902104674,170678.29918272837,166144.05667623534,157587.50584271463,159464.04457645665,164506.00951484294,182862.6913338239,206534.2979967478,226943.09165816387
A0A6S8BK84-mmetsp,A0A6S8BK84,A0A6S8BK84,A0A6S8BK84,738702.9044,1531989.653,789412.0535,472406.2644,1030389.424,440286.1558,576197.0903,1020314.414,471151.9979,492835.5932,920166.6561,404943.1789,538683.0005,959460,443601.3207,mmetsp,922209.31568106,1089223.0673860658,970342.0265630394,615347.4979925464,678658.8211028032,653897.438364869,734948.8624523686,670412.3358585823,681873.9613242664,638888.8425987882,588440.505779589,621862.8805033715,691720.2216968632,620602.4570498555,656902.2741519036
A0A6S8BK93-mmetsp,A0A6S8BK93,A0A6S8BK93,A0A6S8BK93,367362.469,318826.4341,388733.6245,381824.5105,331960.3185,395102.1726,417438.6189,307188.9367,398359.3157,395959.9176,296304.8336,402644.7147,392933.2936,315040,429179.144,mmetsp,347916.5648568951,373152.31321755704,357392.3213242141,361264.9513687265,386066.5533816773,363007.74406679,394136.5818503195,361709.43525733036,365879.7072132352,374311.8560863548,351007.3522235825,369658.32780740364,371518.2984148473,369429.2014675393,393054.8752484901
A0A6S8BKB3-mmetsp,A0A6S8BKB3,A0A6S8BKB3,A0A6S8BKB3,209943.9864,297701.7964,257136.5899,189391.966,262426.5147,196999.7698,167733.1111,205554.6556,184677.9454,141152.0267,188414.4357,167836.5311,157309.3797,201240,189696.9906,mmetsp,241241.89024912176,258379.87317497324,252660.04691180377,218744.71681045083,228371.94284710952,198852.75381973098,195035.9521398831,179992.2644081735,187827.82739666165,165939.09186551557,165411.44464498328,172759.00743214999,183625.66309677175,176321.87884656008,192318.6075155586
A0A6S8BKF7-mmetsp,A0A6S8BKF7,A0A6S8BKF7,A0A6S8BKF7,180621.47,100602.1494,53769.77015,153826.932,95747.06485,49450.69357,168215.5597,114876.1857,57640.39308,159128.7156,111454.9673,55672.69441,183149.9712,114220,61470.94628,mmetsp,121792.13545048841,104114.91193030005,107856.05519088374,99322.56865869902,99479.46989008514,103614.13104423457,111388.69314822524,117743.19528297077,111657.53649486678,103768.57854010894,114476.75173563506,109724.98717628015,123912.50515406454,117116.69521924524,115419.66384156555
A0A6S8BKH2-mmetsp,A0A6S8BKH2,A0A6S8BKH2,A0A6S8BKH2,3304436.716,3149986.077,3272059.704,4002397.656,3941566.389,4111862.324,4323177.712,4328465.706,4510664.593,4020883.342,4003612.47,4221877.409,3771961.709,3767700,3885511.083,mmetsp,3311401.6419047243,3267309.3392575714,3283214.122208822,4032086.8568691146,4001764.017426727,4002238.691680475,4363310.89873978,4360742.138842032,4343686.340143448,4051174.4014939964,4059332.44574877,4096431.716617111,3794148.3556125574,3840444.968883453,3808440.6494578877
A0A6S8BKH7-mmetsp,A0A6S8BKH7,A0A6S8BKH7,A0A6S8BKH7,55778.71739,77405.13986,100421.435,58160.36882,79657.30141,115185.5988,60678.87151,117336.642,176339.8956,68661.61275,116221.5427,180034.2009,71129.0955,131920,188825.4518,mmetsp,97113.41774634723,80150.04460954924,67743.40253605566,100101.79837405118,82335.27242651953,79035.49028965403,103261.89332111749,118894.79151713089,125808.18228425246,113278.24960948894,117812.83271668688,128633.70089819413,116374.32721195053,133044.73540833898,135357.5206804361
A0A6S8BKJ5-mmetsp,A0A6S8BKJ5,A0A6S8BKJ5,A0A6S8BKJ5,51857.42343,47489.86555,14102.35612,47988.45988,44536.70034,16567.06101,61018.77845,54337.3367,18820.33517,46716.62824,46907.24675,16437.0593,58085.10676,54425,16989.03755,mmetsp,39006.29508155639,38012.323635424895,36855.77581513713,35729.490982994685,35255.61149037021,39317.30925817431,46765.4701913645,44404.28126048326,41567.68402866925,34652.317968368465,37468.4623179278,39187.47482723884,44280.80800900136,44486.11294499831,39738.742821925276
A0A6S8BKR2-mmetsp,A0A6S8BKR2,A0A6S8BKR2,A0A6S8BKR2,708622.9396,460828.2914,495851.1831,723211.0448,465798.4491,510746.8023,818846.7879,549572.9419,650796.9619,770721.3501,536270.8185,647339.9427,782301.9799,520940,591989.759,mmetsp,563317.8599372563,567329.306303771,547887.2446602305,578780.1997665254,572353.0208474877,559761.5811878435,680147.1928998679,657030.24102339,671405.3271447967,629137.6982812006,643584.7781587217,668649.4961308554,641412.3310007782,628088.7596188005,624526.0059090456
A0A6S8BKV0-mmetsp,A0A6S8BKV0,A0A6S8BKV0,A0A6S8BKV0,2692974.243,2453340.773,2800846.807,3498268.596,3181772.004,3778675.392,3075061.351,2758907.703,3406191.907,3463722.721,3137546.444,3797938.458,2938383.36,2698700,3154134.808,mmetsp,2682265.709711459,2732743.750073187,2634615.1291046822,3491885.947013055,3445778.350037403,3452514.756297681,3066405.3151817094,3031852.0041162428,3140952.8852392184,3457154.4983060113,3402487.572348612,3468627.2475274135,2928993.1166544394,2972916.8931594617,2930121.0375453318
A0A6S8BKX5-mmetsp,A0A6S8BKX5,A0A6S8BKX5,A0A6S8BKX5,352191.7042,447273.3951,513320.3179,337670.2717,416584.6098,444433.0148,330033.1935,433001.56,428418.0431,306117.3296,437084.6018,407290.2878,299590.0604,425970,397696.2965,mmetsp,427029.38871320104,415780.05713913654,455688.3941729541,411129.0330713029,381973.1699796231,403781.87512344826,402766.75480123644,400058.1471948911,391714.6087882193,376579.89331265853,404556.04217674874,375794.86474829406,369432.8090528648,392312.1529122387,368565.80119428417
A0A6S8BL10-mmetsp,A0A6S8BL10,A0A6S8BL10,A0A6S8BL10,808017.606,1002107.756,1056326.821,936738.6764,1197002.999,1204746.417,884306.2861,1145468.333,1097746.582,788698.039,1102633.235,1065332.074,733836.8148,1043700,1004860.382,mmetsp,980317.7885843491,916860.8603824585,979700.0257558674,1105417.178172457,1098464.7390095931,1111250.30961356,1054460.019404335,1050444.6073465853,1016412.033224664,961541.7946363795,1010530.7550717331,987681.7452881072,908224.1393515898,955616.6181677122,934083.2417053662
A0A6S8BL43-mmetsp,A0A6S8BL43,A0A6S8BL43,A0A6S8BL43,347189.2752,276357.6076,193090.6579,395200.7655,295749.2296,198905.4073,425360.6436,347553.9815,243357.4056,443399.699,353731.705,242506.2145,442101.2597,361880,252388.0913,mmetsp,263896.01435202826,275065.9791625967,288717.10587517946,308859.66674136533,292755.70671565377,294113.1773992999,337104.9527451864,340013.8446406151,335364.51012515754,353998.86316890834,345649.38382414076,334574.6071146693,352782.8506483835,353082.54844399245,343744.961731387
A0A6S8BL46-mmetsp,A0A6S8BL46,A0A6S8BL46,A0A6S8BL46,422710.6942,361820.2742,275660.679,453870.7605,416108.2814,337369.7463,464554.107,363953.7945,257076.3387,395849.0224,337297.382,240414.4905,401153.2554,367290,247254.3694,mmetsp,352738.12846412987,349068.1148003233,357655.14211935375,384363.9515920669,401958.4949598735,409102.2678603608,395206.98458084674,351146.7083160035,342161.2943906301,325474.94894812553,325176.55646237667,328270.2369345896,330858.46556430706,354397.0242934406,333972.6746024744
A0A6S8BL53-mmetsp,A0A6S8BL53,A0A6S8BL53,A0A6S8BL53,95198.72927,210616.3605,125142.5296,88755.11635,169248.5825,97102.41741,78841.96343,169829.6051,109005.7949,84221.95443,153183.2263,98416.83175,78269.55485,157320,106925.8744,mmetsp,133091.9738394539,152811.55018657967,137806.70372372022,125403.0023698328,120352.08952728307,111564.93960863395,113573.93210720274,120807.99219207841,122704.89590227557,119993.71520395309,107746.31704534106,112795.05419683692,112890.8939894217,110992.25989418256,120758.37076823572
A0A6S8BLA0-mmetsp,A0A6S8BLA0,A0A6S8BLA0,A0A6S8BLA0,140678.3283,135338.9576,172354.568,142500.6339,146820.6116,174239.9862,154010.7389,169384.0107,203696.5847,187500.3663,192362.4036,247978.7483,198060.5997,196250,238598.6757,mmetsp,155307.11499719313,148260.19572061452,151134.79728498185,157185.98480101052,159314.5484651178,152707.1768794015,169053.36243693918,181038.22806445157,177273.05536854043,203582.50489414032,203161.4570537932,214202.98976791697,214470.52700005044,206904.3726593202,206380.30366548384
A0A6S8BLA6-mmetsp,A0A6S8BLA6,A0A6S8BLA6,A0A6S8BLA6,166131.8637,162744.6669,76891.41791,177395.71,162377.2927,79432.72339,167020.403,146678.0676,93069.56677,145249.311,138116.7032,71601.41613,175177.3953,153210,76290.68789,mmetsp,133478.1713013849,142573.41968507483,129343.59568637003,143713.0105189231,142229.81697898134,131702.7899899946,134285.53821955423,127546.43358425611,144362.4105962968,114503.34124388773,119539.04499874229,124432.67798530721,141697.34964396947,133655.70758515107,128785.91426933696
A0A6S8BLG8-mmetsp,A0A6S8BLG8,A0A6S8BLG8,A0A6S8BLG8,3384813.434,3326199.729,2689112.405,3969529.633,3907716.673,3306940.225,4384251.314,4348904.93,3732060.056,4581837.745,4641815.467,4046877.94,4386997.023,4507300,3972784.354,mmetsp,3179317.3023980292,3188066.7309215004,3193806.658862451,3777379.139213777,3727454.67365727,3725777.8145594527,4201566.481261701,4136680.283947329,4091820.7159729623,4403662.6504046535,4408370.410242358,4362889.819959838,4204374.858677463,4283600.14901456,4299092.6756775435
A0A6S8BLI0-mmetsp,A0A6S8BLI0,A0A6S8BLI0,A0A6S8BLI0,673366.1692,706448.7397,363811.7484,884344.527,1064137.794,526830.8621,966103.247,1153314.67,524427.3813,924165.2297,1082634.342,519221.8458,903408.6684,1029500,508811.5267,mmetsp,589003.1208528732,546358.1808816842,661474.7399808681,805561.9519521061,839744.1531822125,819876.660206057,889483.2271956727,912889.3729127555,817541.2532387183,846435.9303079186,854915.5084527934,812483.1542202325,825130.348542851,811333.3233039457,802367.6867871828
A0A6S8BLM9-mmetsp,A0A6S8BLM9,A0A6S8BLM9,A0A6S8BLM9,2541866.014,2403798.582,2269172.554,2562217.056,2336238.517,2206344.687,2373756.576,2169657.481,2143423.84,2259809.863,2071802.358,1932655.715,2293268.158,2053700,2015045.508,mmetsp,2382208.854057383,2419934.8833256057,2377267.215119376,2402586.6218382767,2358609.584524781,2321457.627494166,2213878.648196641,2207401.4439279526,2265565.446336736,2099782.295935652,2118576.86009775,2078341.485020516,2133284.5296716276,2102145.0743475514,2151527.8049039585
A0A6S8BLS0-mmetsp,A0A6S8BLS0,A0A6S8BLS0,A0A6S8BLS0,50989.35488,130098.3674,170256.0031,58137.46428,111329.0826,210459.0836,59017.71339,133223.0527,251707.0521,65480.67268,127661.3237,234029.8677,65040.02661,136640,229548.9986,mmetsp,123704.806029565,137906.27475325117,101653.21523655488,132555.57851900844,117758.73101892576,130970.90309559561,133645.5009265537,141260.41074770066,161050.5649091361,141647.92213800366,135290.2749934621,148159.65784379555,141102.3151955669,144928.27001342157,144892.0295929947
A0A6S8BLU9-mmetsp,A0A6S8BLU9,A0A6S8BLU9,A0A6S8BLU9,188228.6495,309003.9071,105920.8094,156334.9798,215898.3565,65609.06125,171691.3823,220511.13,86951.13136,171852.4758,223334.7816,79292.1503,159131.0402,237750,90283.06457,mmetsp,187841.68626303392,219265.07340348378,183492.70156400723,150200.5682575385,147503.8880469463,144618.89845226283,168324.29513122546,151059.18729611076,165199.68369546457,168514.41873570418,153235.51926068304,157813.90323625074,153500.4970665113,164346.06157412243,168412.76478301903
A0A6S8BLV0-mmetsp,A0A6S8BLV0,A0A6S8BLV0,A0A6S8BLV0,145332.004,106234.1133,55591.55136,158631.1605,112626.3172,65607.86274,243543.3239,159425.9435,64973.00626,172920.5713,122127.9514,58778.66137,168031.3136,121780,67285.18471,mmetsp,97243.99797541158,103538.99139481717,113427.72152421095,107857.875844136,109861.78614977316,123619.00837900712,175625.1310002635,156153.24310776225,122973.06155748307,119262.06234628234,119260.24774816967,116670.50732803073,115360.0115585861,118916.07454573168,125325.63157547187
A0A6S8BLX2-mmetsp,A0A6S8BLX2,A0A6S8BLX2,A0A6S8BLX2,2453424.378,2881274.577,3088520.352,1881035.853,2300868.604,2458272.36,1714062.99,2055352.819,2256955.839,1518154.717,1875958.282,1995650.659,1636458.346,2003100,2209529.993,mmetsp,2774226.6580887223,2767943.330685485,2750399.8376678745,2193330.443360075,2228124.010246963,2206286.5211407184,2023875.7812857348,1999776.6630778976,2032483.5081943183,1825055.6281044206,1832926.8345808305,1806890.36086141,1945117.6616239818,1951177.781336932,1991539.2534188642
A0A6S8BM67-mmetsp,A0A6S8BM67,A0A6S8BM67,A0A6S8BM67,806328.3326,936948.7967,749006.1715,734319.7497,848330.6494,642020.0565,556570.2056,633325.3242,477831.7151,602861.1,693256.943,517592.2469,538834.8056,615680,454585.0976,mmetsp,816393.0554499787,827962.6932459587,811090.9088994529,742936.2251101094,748083.8072366056,716593.3385074541,561611.7554691047,554281.6754349322,571570.7872259909,608833.6592933168,608303.0140922932,606690.0515585055,543519.6584392419,538376.481258413,551037.7594253074
A0A6S8BM70-mmetsp,A0A6S8BM70,A0A6S8BM70,A0A6S8BM70,560893.2572,411324.2828,582697.7391,523231.4524,415875.1846,550573.4273,510244.1788,436992.5363,628647.2052,485353.0883,427396.0192,589100.0219,523356.3137,441080,636784.4666,mmetsp,554663.5933555765,497036.64073667227,504547.5098566648,517779.6466564742,501953.2751112495,478820.24080988416,505060.6091654972,524767.7197710432,541346.8749067396,480683.6134224644,514399.9799419663,509674.8804641552,517901.9291004101,529183.6719087615,547863.7308831464
A0A6S8BM83-mmetsp,A0A6S8BM83,A0A6S8BM83,A0A6S8BM83,441374.4405,749671.6766,273085.6831,580172.1541,882028.3463,376788.8765,481713.9252,810371.622,295206.3911,433856.8788,757046.1563,258729.2369,457838.3824,766360,293004.1881,mmetsp,487832.6649805621,488614.56416922266,495423.08826769487,618885.6963854178,610884.7562638244,589741.3434897013,525921.2733453962,544688.7612687122,515541.9150311866,480734.5707540442,495427.05840589764,482365.872647056,503377.94623127877,504031.1239276376,513539.0071380467
A0A6S8BM92-mmetsp,A0A6S8BM92,A0A6S8BM92,A0A6S8BM92,662740.0947,944642.6322,1070324.817,688052.5665,905753.5517,1032567.875,688421.2049,882867.9011,1083065.12,630759.9872,837715.2639,976348.6748,658946.3277,851820,994389.9774,mmetsp,854120.9913743072,915185.9532785924,896138.5700686902,882952.3901630864,880090.3834224461,864780.0001035477,883372.2764864465,859437.1579152074,906719.8741108082,817695.0255529635,818689.0221231609,818087.8256457737,849799.8168105213,831417.884434525,833071.8105734834
A0A6S8BM95-mmetsp,A0A6S8BM95,A0A6S8BM95,A0A6S8BM95,3220626.959,3491244.91,3084323.222,3336677.022,3670363.271,3318805.515,4000320.941,4349679.877,4016875.776,4433179.867,4898174.326,4484559.032,4233786.38,4681500,4229470.445,mmetsp,3329914.027649028,3300604.3656383795,3309844.122224399,3448051.012270778,3464876.0935345297,3514201.812473215,4123629.2017735345,4087885.9962221063,4122589.0145266685,4564272.2049940415,4590917.234201537,4530187.681110015,4361293.036362344,4392202.452958348,4307871.045677957
A0A6S8BM98-mmetsp,A0A6S8BM98,A0A6S8BM98,A0A6S8BM98,417604.7291,729577.9747,964704.6123,362716.3929,607693.6229,800056.1315,388908.3653,589666.7553,879739.6305,321181.5614,502407.4089,743984.8896,350326.6786,572640,811856.3195,mmetsp,657741.8050642008,717148.6316082638,710908.7798587792,593166.7332805882,609190.7569359201,573892.3646307029,623981.0850168392,593223.6349522125,640203.0122161618,544301.8029270833,515934.5207753603,527231.2565221104,578590.4727179487,578142.3526743174,583712.1907895687
A0A6S8BMA0-mmetsp,A0A6S8BMA0,A0A6S8BMA0,A0A6S8BMA0,83259.38091,166620.2218,89354.62469,35502.04654,107102.9353,40300.03808,56112.05727,151628.0407,64565.96099,48144.25749,130448.7341,50833.75841,55962.08514,147180,53654.55634,mmetsp,113336.73655881273,109475.2956930192,111111.66381884241,64029.06981672274,56735.74829543482,67473.75662355,85308.13729466201,96190.40163595196,89060.20072863263,77081.68116174327,77422.96262848524,76844.32810214032,85153.29666328694,92248.89712324143,79353.64938670538
A0A6S8BMA6-mmetsp,A0A6S8BMA6,A0A6S8BMA6,A0A6S8BMA6,255287.3537,257218.4758,250988.3619,163137.63,190217.1644,185865.5734,142919.9044,174740.8309,176154.3479,137008.0498,154644.2853,171557.8541,151265.2901,155240,181065.1747,mmetsp,261869.3380935094,248967.12825536524,236658.82746431592,176970.81211933197,186697.07966723194,176363.09696027837,158344.00529809357,172313.599420737,167371.69089338463,152897.35042859384,153636.1609524858,163115.9002890207,166032.69839632345,154189.80956828987,171918.5153784081
A0A6S8BMC8-mmetsp,A0A6S8BMC8,A0A6S8BMC8,A0A6S8BMC8,170082.5837,71638.58151,211285.7828,200288.8039,89380.48045,234093.7825,167974.3354,58925.99082,197515.5269,173352.4788,66311.35347,187002.5606,167407.2262,64889,186151.1409,mmetsp,144430.66305816668,149804.6451121286,157284.7935286429,175551.5673607948,167698.35068737983,175718.70411634742,142258.57422493762,136983.2805177962,146155.37975412371,147799.57488536488,144431.83522281793,137658.57673172842,141674.29221197858,142997.31153951952,136970.4412166087
A0A6S8BMH9-mmetsp,A0A6S8BMH9,A0A6S8BMH9,A0A6S8BMH9,57527.93274,15385.76187,16124.91894,42664.29812,12056.17447,14481.6464,49120.93901,11902.21514,15737.924,48775.77623,12904.98478,17433.06045,47856.82041,13278,17199.16198,mmetsp,33046.98329041051,28443.240727355325,25905.870105198253,21843.473168393833,24808.834982975215,24262.266740393665,26710.18601586975,24640.780925180272,25518.797255099787,26450.01851321397,25735.352504801813,27214.27497118388,25757.35274913478,26142.516665234787,26980.329412576393
A0A6S8BML9-mmetsp,A0A6S8BML9,A0A6S8BML9,A0A6S8BML9,102402.6629,197729.6633,192568.8526,83727.56847,178906.8998,167156.7676,77465.88855,187527.4541,147568.4054,86422.34783,169068.3569,151844.5712,79590.82095,192210,185769.0965,mmetsp,164070.26644386558,159928.67270866237,165563.01693239104,143289.16943963533,141134.04351957887,145606.31332761567,136321.3557927107,149741.71271081423,130223.11519458625,146287.8408249429,131310.20625113574,133581.28802595675,138685.9182048233,154417.25962778865,160223.00972430626
A0A6S8BMR0-mmetsp,A0A6S8BMR0,A0A6S8BMR0,A0A6S8BMR0,202543.8791,20965.22447,150132.4672,256038.4692,28916.17099,184007.8765,258411.5114,27323.65772,199301.4235,284090.0492,36503.67784,197278.7629,314703.0956,36256,215652.133,mmetsp,114335.07705709504,148623.1996709022,125733.32146441421,157653.70206016803,157566.8950913898,156399.62278210238,159575.33422869392,155775.54187273365,170244.37123561333,180369.19296293322,166101.77205183293,168413.32267547044,205158.8973933121,165823.16935241944,185046.13436250153
