"name","mmetspset_name","mmetsp_significant","jgiset_name","jgi_significant","both_significant"
"139729","A0A6S8EVI9",FALSE,"139729",FALSE,FALSE
"139732","A0A6S7ZVD4",FALSE,"139732",FALSE,FALSE
"139739","A0A6S8AXW4",FALSE,"139739",FALSE,FALSE
"139742","A0A6S8AZG3",FALSE,"139742",FALSE,FALSE
"139744","A0A6S8BQF9",FALSE,"139744",FALSE,FALSE
"139747","A0A6S8BVX9",TRUE,"139747",TRUE,TRUE
"139750","A0A6S8EIA4",FALSE,"139750",FALSE,FALSE
"139751","A0A6S8CBY6",FALSE,"139751",TRUE,FALSE
"139753","A0A6S8DIS5",FALSE,"139753",FALSE,FALSE
"139758","A0A6S8CWN0",FALSE,"139758",FALSE,FALSE
"139766","A0A6S8CBE4",FALSE,NA,NA,NA
"139772","A0A6S8CDC3",FALSE,"139772",FALSE,FALSE
"139776","A0A6S8F6U8",FALSE,"139776",FALSE,FALSE
"139778","A0A6S8FYJ0",FALSE,NA,NA,NA
"139779","A0A6S8FDH1",FALSE,"139779",FALSE,FALSE
"139782","A0A6S8CQZ8",FALSE,"139782",FALSE,FALSE
"139785","A0A6S8CP40",FALSE,NA,NA,NA
"139786","A0A6S8C2J9",FALSE,"139786",FALSE,FALSE
"139787","A0A6S8A5Y8",FALSE,"139787",FALSE,FALSE
"139788","A0A6S8E6Z4",FALSE,"139788",FALSE,FALSE
"139791","A0A6S7ZVT1",FALSE,NA,NA,NA
"139795","A0A6S8ATK7",FALSE,"139795",FALSE,FALSE
"139799","A0A6S8AXX3",TRUE,"139799",TRUE,TRUE
"139802","A0A6S8ANG2",FALSE,"139802",FALSE,FALSE
"139813","A0A6S8FMA8",FALSE,"139813",FALSE,FALSE
"139828","A0A6S8AWS5",FALSE,NA,NA,NA
"139830","A0A6S8GCC3",FALSE,"139830",FALSE,FALSE
"139852","A0A6S8B3X1",FALSE,"139852",FALSE,FALSE
"139853","A0A6S8AS24",FALSE,"139853",FALSE,FALSE
"139855","A0A6S8AL00",TRUE,"139855",TRUE,TRUE
"139856","A0A6S8F9K2",FALSE,"139856",TRUE,FALSE
"139863","A0A6S8DLQ7",FALSE,"139863",FALSE,FALSE
"139867","A0A6S8ET15",FALSE,"139867",FALSE,FALSE
"139877","A0A6S8AUU5",FALSE,"139877",FALSE,FALSE
"139881","A0A6S8CQA9",FALSE,"139881",FALSE,FALSE
"139888","A0A6S8EX23",FALSE,NA,NA,NA
"139905","A0A6S8DRI0",FALSE,"139905",FALSE,FALSE
"139914","A0A6S8B098",FALSE,"139914",FALSE,FALSE
"139915","A0A6S8E7S0",FALSE,NA,NA,NA
"139934","A0A6S8DFA4",FALSE,"139934",FALSE,FALSE
"139936","A0A6S8ACZ6",FALSE,"139936",FALSE,FALSE
"139942","A0A6S8DIQ8",FALSE,"139942",FALSE,FALSE
"139949","A0A6S8CGQ9",FALSE,"139949",FALSE,FALSE
"139957","A0A6S8D8U1",FALSE,"139957",FALSE,FALSE
"139960","A0A6S8FRL4",FALSE,"139960",FALSE,FALSE
"139962","A0A6S7ZSE8",TRUE,"139962",TRUE,TRUE
"139964","A0A6S8C3Q4",FALSE,"139964",FALSE,FALSE
"139967","A0A6S7ZW45",FALSE,"139967",FALSE,FALSE
"139978","A0A6S8BB57",FALSE,"139978",FALSE,FALSE
"139981","A0A6S7ZZU1",FALSE,"139981",FALSE,FALSE
"140009","A0A6S8F0Y7",FALSE,"140009",FALSE,FALSE
"140023","A0A6S8GCZ2",FALSE,"140023",FALSE,FALSE
"140029","A0A6S8AJM1",FALSE,"140029",FALSE,FALSE
"140047","A0A6S8EII3",TRUE,"140047",TRUE,TRUE
"140061","A0A6S8DHK1",FALSE,NA,NA,NA
"140066","A0A6S8EE30",FALSE,"140066",FALSE,FALSE
"140068","A0A6S8F0H9",FALSE,"140068",FALSE,FALSE
"140071","A0A6S8A9V9",TRUE,"140071",TRUE,TRUE
"140078","A0A6S7ZXZ0",FALSE,"140078",FALSE,FALSE
"140105","A0A6S8FB47",FALSE,"140105",FALSE,FALSE
"140113","A0A6S8AZK3",FALSE,"140113",FALSE,FALSE
"140120","A0A6S8DQE8",FALSE,"140120",FALSE,FALSE
"140144","A0A6S8APR5",FALSE,"140144",FALSE,FALSE
"140148","A0A6S7ZL97",TRUE,"140148",TRUE,TRUE
"140167","A0A6S7ZL06",FALSE,"140167",FALSE,FALSE
"140170","A0A6S8A7I6",FALSE,NA,NA,NA
"140172","A0A6S8AKU8",FALSE,"140172",FALSE,FALSE
"140186","A0A6S8CHA3",FALSE,NA,NA,NA
"140202","A0A6S8E8H0",FALSE,"140202",FALSE,FALSE
"140204","A0A6S8EDJ3",FALSE,"140204",FALSE,FALSE
"140207","A0A6S8F7M8",TRUE,"140207",TRUE,TRUE
"140208","A0A6S8F621",FALSE,"140208",FALSE,FALSE
"140210","A0A6S8F4C3",FALSE,"140210",FALSE,FALSE
"140211","A0A6S8EV75",FALSE,"140211",FALSE,FALSE
"140215","A0A6S8C1Z4",TRUE,"140215",FALSE,FALSE
"140231","A0A6S7ZXG7",FALSE,"140231",FALSE,FALSE
"140237","A0A6S8D291",FALSE,"140237",FALSE,FALSE
"140245","A0A6S8DXG1",FALSE,"140245",FALSE,FALSE
"140263","A0A6S8CG25",FALSE,"140263",FALSE,FALSE
"140267","A0A6S7ZK48",FALSE,"140267",FALSE,FALSE
"140281","A0A6S7ZT09",FALSE,"140281",FALSE,FALSE
"140287","A0A6S8GCN4",TRUE,"140287",TRUE,TRUE
"140296","A0A6S8BCH1",FALSE,"140296",FALSE,FALSE
"140299","A0A6S8AR34",FALSE,"140299",FALSE,FALSE
"140316","A0A6S8AQ82",FALSE,"140316",FALSE,FALSE
"140323","A0A6S8CLF6",FALSE,"140323",FALSE,FALSE
"140338","A0A6S8G5C6",FALSE,NA,NA,NA
"140342","A0A6S8A1I8",FALSE,"140342",FALSE,FALSE
"140344","A0A6S8EGF7",FALSE,"140344",FALSE,FALSE
"140350","A0A6S8GB23",FALSE,"140350",FALSE,FALSE
"140355","A0A6S8ADF4",TRUE,"140355",TRUE,TRUE
"140357","A0A6S7ZU84",FALSE,"140357",FALSE,FALSE
"140364","A0A6S8EFY1",FALSE,"140364",FALSE,FALSE
"140373","A0A6S8GBL0",FALSE,"140373",FALSE,FALSE
"140375","A0A6S8GGC9",TRUE,"140375",TRUE,TRUE
"140387","A0A6S8G5Y6",FALSE,NA,NA,NA
"140403","A0A6S8DV46",FALSE,NA,NA,NA
"140435","A0A6S8FGK3",FALSE,NA,NA,NA
"140440","A0A6S8B8H5",FALSE,"140440",FALSE,FALSE
"140453","A0A6S8ACU7",TRUE,"140453",TRUE,TRUE
"140454","A0A6S8A9F4",FALSE,"140454",FALSE,FALSE
"140461","A0A6S7ZWD6",FALSE,"140461",FALSE,FALSE
"140473","A0A6S8B5B1",TRUE,NA,NA,NA
"140487","A0A6S8AH87",FALSE,NA,NA,NA
"140489","A0A6S8DCA2",FALSE,"140489",FALSE,FALSE
"140511","A0A6S8BUL7",FALSE,"140511",FALSE,FALSE
"140516","A0A6S8BPG7",FALSE,"140516",FALSE,FALSE
"140518","A0A6S7ZK65",FALSE,"140518",FALSE,FALSE
"140526","A0A6S8B4D8",FALSE,"140526",FALSE,FALSE
"140531","A0A6S8CMD7",TRUE,"140531",TRUE,TRUE
"140537","A0A6S7ZSW4",FALSE,"140537",FALSE,FALSE
"140542","A0A6S8ADC4",TRUE,"140542",FALSE,FALSE
"140543","A0A6S8B907",FALSE,"140543",FALSE,FALSE
"140546","A0A1J0I0C1",FALSE,"140546",FALSE,FALSE
"140548","A0A6S7ZRR3",FALSE,"140548",FALSE,FALSE
"140559","A0A6S8A9I5",FALSE,"140559",FALSE,FALSE
"140561","A0A6S8BVC9",TRUE,"140561",TRUE,TRUE
"140573","A0A6S8BRQ3",FALSE,"140573",FALSE,FALSE
"140578","A0A6S7ZLH2",FALSE,"140578",TRUE,FALSE
"140579","A0A6S8EHW7",TRUE,NA,NA,NA
"140597","A0A6S8A724",FALSE,"140597",FALSE,FALSE
"140607","A0A6S8B716",TRUE,"140607",TRUE,TRUE
"140610","A0A6S8BCC5",TRUE,"140610",TRUE,TRUE
"140612","A0A6S8AA98",FALSE,"140612",FALSE,FALSE
"140619","A0A6S8E442",FALSE,"140619",FALSE,FALSE
"140633","A0A6S8C300",FALSE,"140633",FALSE,FALSE
"140639","A0A6S8D0A4",TRUE,"140639",FALSE,FALSE
"140642","A0A6S8CLC9",TRUE,"140642",TRUE,TRUE
"140668","A0A6S8E7X5",FALSE,"140668",FALSE,FALSE
"140680","A0A6S8F620",FALSE,NA,NA,NA
"140683","A0A6S8GK77",FALSE,NA,NA,NA
"140684","A0A6S8EXH8",TRUE,"140684",FALSE,FALSE
"140690","A0A6S8BUF9",FALSE,NA,NA,NA
"140700","A0A6S8AZW6",FALSE,"140700",FALSE,FALSE
"140703","A0A6S8CX75",FALSE,NA,NA,NA
"140729","A0A6S8EN41",FALSE,"140729",FALSE,FALSE
"140742","A0A6S8D0T9",FALSE,"140742",FALSE,FALSE
"140744","A0A6S8C866",TRUE,"140744",FALSE,FALSE
"140748","A0A6S8ANG0",FALSE,"140748",FALSE,FALSE
"140749","A0A6S8CYF1",FALSE,"140749",FALSE,FALSE
"140755","A0A6S8CW16",FALSE,"140755",FALSE,FALSE
"140756","A0A6S8ABF6",TRUE,"140756",TRUE,TRUE
"140760","A0A6S8DLY2",FALSE,"140760",FALSE,FALSE
"140763","A0A6S8AC83",FALSE,NA,NA,NA
"140770","A0A6S8ENL7",TRUE,"140770",TRUE,TRUE
"140772","A0A6S8B6U3",FALSE,"140772",FALSE,FALSE
"140798","A0A6S8E988",FALSE,"140798",FALSE,FALSE
"140799","A0A6S8E965",FALSE,"140799",FALSE,FALSE
"140800","A0A6S8EFU1",FALSE,"140800",FALSE,FALSE
"140801","A0A6S8EG84",TRUE,"140801",TRUE,TRUE
"140804","A0A6S8DYZ0",TRUE,"140804",TRUE,TRUE
"140813","A0A6S8A926",FALSE,"140813",FALSE,FALSE
"140820","A0A6S7ZTM4",FALSE,"140820",FALSE,FALSE
"140829","A0A6S8F1V4",FALSE,"140829",FALSE,FALSE
"140831","A0A6S8CJS2",FALSE,"140831",FALSE,FALSE
"140845","A0A6S7ZNE2",FALSE,NA,NA,NA
"140851","A0A6S8G6C0",FALSE,"140851",FALSE,FALSE
"140866","A0A6S8BB91",FALSE,"140866",FALSE,FALSE
"140882","A0A6S8CKZ5",FALSE,"140882",FALSE,FALSE
"140885","A0A6S8CQ02",TRUE,"140885",TRUE,TRUE
"140887","A0A6S8G9Z3",FALSE,"140887",FALSE,FALSE
"140893","A0A6S8A4S2",FALSE,"140893",FALSE,FALSE
"140902","A0A6S8CHH1",FALSE,"140902",FALSE,FALSE
"140903","A0A6S8DCF2",FALSE,"140903",FALSE,FALSE
"140905","A0A6S8AQB1",FALSE,"140905",FALSE,FALSE
"140906","A0A6S8AUE6",FALSE,"140906",FALSE,FALSE
"140913","A0A6S8G3S7",FALSE,"140913",FALSE,FALSE
"140927","A0A6S8AGJ3",FALSE,"140927",FALSE,FALSE
"140942","A0A6S8G1R0",TRUE,"140942",TRUE,TRUE
"140947","A0A6S8A7S4",TRUE,"140947",FALSE,FALSE
"140957","A0A6S8CNM2",FALSE,"140957",FALSE,FALSE
"140959","A0A6S8FZ62",TRUE,"140959",TRUE,TRUE
"140960","A0A6S8BGS3",FALSE,NA,NA,NA
"140965","A0A6S8EZV4",FALSE,"140965",FALSE,FALSE
"140971","A0A6S7ZVB3",TRUE,"140971",TRUE,TRUE
"140988","A0A6S8FNB6",TRUE,"140988",TRUE,TRUE
"140992","A0A6S7ZPJ3",FALSE,"140992",FALSE,FALSE
"140994","A0A6S8CZS8",TRUE,"140994",FALSE,FALSE
"140998","A0A6S8ACH8",TRUE,NA,NA,NA
"141004","A0A6S8B7J8",FALSE,"141004",FALSE,FALSE
"141027","A0A6S7ZGB1",TRUE,"141027",FALSE,FALSE
"141029","A0A6S8FWZ0",FALSE,"141029",FALSE,FALSE
"141030","A0A6S8A9L9",FALSE,"141030",FALSE,FALSE
"141048","A0A6S8EJ49",FALSE,NA,NA,NA
"141052","A0A6S8A3L2",FALSE,"141052",FALSE,FALSE
"141057","A0A6S8BMX4",FALSE,NA,NA,NA
"141059","A0A6S8BBA4",FALSE,"141059",FALSE,FALSE
"141067","A0A6S8DK88",FALSE,"141067",FALSE,FALSE
"141082","A0A6S8F9V2",TRUE,"141082",TRUE,TRUE
"141086","A0A6S8DY53",FALSE,"141086",FALSE,FALSE
"141109","A0A6S8EE28",FALSE,"141109",FALSE,FALSE
"141112","A0A6S8BLA6",FALSE,"141112",FALSE,FALSE
"141113","A0A6S8A9Q4",FALSE,"141113",FALSE,FALSE
"141115","A0A6S8G4L2",FALSE,"141115",FALSE,FALSE
"141116","A0A6S8EYU0",FALSE,"141116",FALSE,FALSE
"141122","A0A6S8EPB0",FALSE,"141122",FALSE,FALSE
"141123","A0A6S8EQN1",FALSE,"141123",FALSE,FALSE
"141124","A0A6S8BG72",FALSE,"141124",TRUE,FALSE
"141127","A0A6S8EYC1",FALSE,"141127",FALSE,FALSE
"141129","A0A6S8FK74",FALSE,"141129",FALSE,FALSE
"141131","A0A6S8AKG2",FALSE,"141131",FALSE,FALSE
"141133","A0A6S8AMT1",FALSE,"141133",FALSE,FALSE
"141137","A0A6S7ZI02",FALSE,NA,NA,NA
"141148","A0A6S7ZS06",FALSE,"141148",FALSE,FALSE
"141152","A0A6S8EKQ9",FALSE,"141152",FALSE,FALSE
"141156","A0A6S8BDI8",FALSE,NA,NA,NA
"141165","A0A6S8F8K1",FALSE,"141165",FALSE,FALSE
"141176","A0A6S8FBY3",FALSE,"141176",FALSE,FALSE
"141182","A0A6S8A4A7",FALSE,"141182",FALSE,FALSE
"141184","A0A6S8BJN4",FALSE,"141184",FALSE,FALSE
"141222","A0A6S8AHN4",TRUE,"141222",TRUE,TRUE
"141237","A0A6S8DX42",TRUE,"141237",FALSE,FALSE
"141261","A0A6S8EFV4",FALSE,"141261",FALSE,FALSE
"141287","A0A6S8B938",FALSE,"141287",FALSE,FALSE
"141295","A0A6S8CA55",FALSE,"141295",FALSE,FALSE
"141311","A0A6S8A514",FALSE,NA,NA,NA
"141314","A0A6S8E660",FALSE,"141314",FALSE,FALSE
"141317","A0A6S8EKQ8",TRUE,"141317",TRUE,TRUE
"141319","A0A6S8DJT1",FALSE,"141319",TRUE,FALSE
"141322","A0A6S8DQ19",FALSE,"141322",FALSE,FALSE
"141324","A0A6S8EA30",FALSE,"141324",FALSE,FALSE
"141332","A0A6S8BEU1",FALSE,"141332",FALSE,FALSE
"141352","A0A6S8AU55",TRUE,"141352",TRUE,TRUE
"141353","A0A6S8FD17",FALSE,"141353",FALSE,FALSE
"141368","A0A6S8D416",FALSE,"141368",FALSE,FALSE
"141377","A0A6S8B241",FALSE,"141377",FALSE,FALSE
"141385","A0A6S8EVF9",FALSE,"141385",FALSE,FALSE
"141408","A0A6S8B6A5",FALSE,"141408",FALSE,FALSE
"141416","A0A6S8GBI0",TRUE,"141416",TRUE,TRUE
"141420","A0A6S8FSF5",FALSE,"141420",FALSE,FALSE
"141423","A0A6S8G4U0",TRUE,"141423",TRUE,TRUE
"141433","A0A6S7ZUC3",FALSE,"141433",FALSE,FALSE
"141441","A0A6S8E947",FALSE,"141441",FALSE,FALSE
"141442","A0A6S8BFZ5",FALSE,"141442",FALSE,FALSE
"141448","A0A6S8C0T1",TRUE,"141448",TRUE,TRUE
"141460","A0A6S8FCD4",FALSE,"141460",FALSE,FALSE
"141461","A0A6S8F6M1",FALSE,"141461",FALSE,FALSE
"141473","A0A1J0I0D7",FALSE,"141473",FALSE,FALSE
"141478","A0A6S8BXK0",TRUE,"141478",TRUE,TRUE
"141479","A0A6S8ALY7",FALSE,"141479",FALSE,FALSE
"141485","A0A6S8ANV6",TRUE,"141485",TRUE,TRUE
"141487","A0A6S8AWU6",FALSE,"141487",FALSE,FALSE
"141497","A0A6S8CVU7",FALSE,"141497",FALSE,FALSE
"141501","A0A6S8BRW8",FALSE,"141501",FALSE,FALSE
"141519","A0A6S8A785",FALSE,"141519",TRUE,FALSE
"141536","A0A6S7ZQX9",FALSE,"141536",FALSE,FALSE
"141543","A0A6S8C7X5",FALSE,"141543",FALSE,FALSE
"141546","A0A6S8ARU2",FALSE,"141546",TRUE,FALSE
"141547","A0A6S8EN84",FALSE,"141547",FALSE,FALSE
"141563","A0A6S8C170",FALSE,"141563",FALSE,FALSE
"141565","A0A6S8ACH3",FALSE,"141565",FALSE,FALSE
"141598","A0A6S8G4R3",TRUE,"141598",TRUE,TRUE
"141604","A0A6S8CDW5",FALSE,"141604",FALSE,FALSE
"141616","A0A6S8CXJ0",FALSE,"141616",FALSE,FALSE
"141618","A0A6S8CXJ7",FALSE,"141618",FALSE,FALSE
"141622","A0A6S8EZD6",FALSE,"141622",FALSE,FALSE
"141627","A0A6S8FTU6",FALSE,NA,NA,NA
"141650","A0A6S8FJB2",FALSE,"141650",FALSE,FALSE
"141651","A0A6S8B8W6",FALSE,"141651",FALSE,FALSE
"141652","A0A6S8AWC0",TRUE,"141652",TRUE,TRUE
"141670","A0A6S8DXL5",TRUE,"141670",TRUE,TRUE
"141683","A0A6S8F760",FALSE,"141683",FALSE,FALSE
"141703","A0A6S8CLV1",TRUE,"141703",TRUE,TRUE
"141707","A0A6S7ZMC6",TRUE,NA,NA,NA
"141713","A0A6S8G6L5",FALSE,"141713",FALSE,FALSE
"141715","A0A6S8A4V0",FALSE,NA,NA,NA
"141726","A0A6S8CYQ6",FALSE,"141726",FALSE,FALSE
"141755","A0A6S8F9W1",FALSE,"141755",FALSE,FALSE
"141761","A0A6S8B9K9",TRUE,"141761",FALSE,FALSE
"141763","A0A6S8A1B1",FALSE,"141763",FALSE,FALSE
"141771","A0A6S8DLE8",FALSE,"141771",FALSE,FALSE
"141794","A0A6S8AFC3",FALSE,"141794",FALSE,FALSE
"141796","A0A6S8FCL6",FALSE,"141796",FALSE,FALSE
"141801","A0A6S8A981",FALSE,"141801",FALSE,FALSE
"141821","A0A6S8B840",FALSE,"141821",FALSE,FALSE
"141829","A0A6S8BCZ9",FALSE,"141829",FALSE,FALSE
"141832","A0A6S8GJ87",FALSE,"141832",FALSE,FALSE
"141834","A0A6S8C121",FALSE,NA,NA,NA
"141836","A0A6S8B6L2",FALSE,NA,NA,NA
"141854","A0A6S8AEW7",FALSE,NA,NA,NA
"141865","A0A6S8A5V5",TRUE,"141865",TRUE,TRUE
"141875","A0A6S8CII0",FALSE,"141875",FALSE,FALSE
"141876","A0A6S8GHE4",FALSE,"141876",FALSE,FALSE
"141892","A0A6S8BPG9",FALSE,"141892",FALSE,FALSE
"141900","A0A6S8A063",FALSE,NA,NA,NA
"141904","A0A6S8BY35",FALSE,"141904",FALSE,FALSE
"141905","A0A6S7ZX45",FALSE,NA,NA,NA
"141932","A0A6S8BHE8",FALSE,"141932",FALSE,FALSE
"141937","A0A6S8BI90",FALSE,"141937",FALSE,FALSE
"141943","A0A6S8FDA9",FALSE,"141943",FALSE,FALSE
"141948","A0A6S8FU85",FALSE,"141948",FALSE,FALSE
"141950","A0A6S8AF18",FALSE,"141950",TRUE,FALSE
"141952","A0A6S8CDH7",FALSE,"141952",FALSE,FALSE
"141961","A0A6S8G2W6",FALSE,NA,NA,NA
"141976","A0A6S8AKD5",FALSE,"141976",FALSE,FALSE
"141989","A0A6S8EUL3",FALSE,"141989",FALSE,FALSE
"142000","A0A6S8D6F2",FALSE,"142000",FALSE,FALSE
"142010","A0A6S8CV73",FALSE,"142010",FALSE,FALSE
"142028","A0A6S8DUA1",FALSE,"142028",FALSE,FALSE
"142031","A0A6S7ZTB1",FALSE,"142031",FALSE,FALSE
"142033","A0A6S7ZXP4",FALSE,NA,NA,NA
"142049","A0A6S7ZNI6",FALSE,NA,NA,NA
"142059","A0A6S8EXG2",FALSE,"142059",FALSE,FALSE
"142066","A0A6S8BJU9",FALSE,"142066",FALSE,FALSE
"142077","A0A6S8AWI0",FALSE,"142077",FALSE,FALSE
"142094","A0A6S8B2K5",FALSE,NA,NA,NA
"142103","A0A6S8FTA9",FALSE,"142103",FALSE,FALSE
"142105","A0A6S8AHJ8",FALSE,NA,NA,NA
"142114","A0A6S8AMP5",TRUE,"142114",TRUE,TRUE
"142116","A0A6S8G6U0",FALSE,"142116",FALSE,FALSE
"142119","A0A6S8GBZ1",FALSE,"142119",FALSE,FALSE
"142120","A0A6S7ZV54",FALSE,NA,NA,NA
"142139","A0A6S8BSU8",FALSE,"142139",FALSE,FALSE
"142156","A0A6S8AJB7",FALSE,"142156",FALSE,FALSE
"142157","A0A6S8BTV9",FALSE,"142157",FALSE,FALSE
"142158","A0A6S8CPU0",TRUE,"142158",TRUE,TRUE
"142161","A0A6S8EUX5",FALSE,"142161",FALSE,FALSE
"142162","A0A6S8AT13",FALSE,"142162",FALSE,FALSE
"142191","A0A6S8FAU9",FALSE,NA,NA,NA
"142194","A0A6S8AXK3",FALSE,"142194",FALSE,FALSE
"142195","A0A6S8EB57",FALSE,NA,NA,NA
"142198","A0A6S7ZMZ6",FALSE,"142198",FALSE,FALSE
"142202","A0A6S8CD83",FALSE,"142202",FALSE,FALSE
"142206","A0A6S8G412",FALSE,NA,NA,NA
"142209","A0A6S8BWM4",FALSE,"142209",FALSE,FALSE
"142223","A0A6S8DVM9",FALSE,"142223",FALSE,FALSE
"142227","A0A6S8E625",FALSE,"142227",FALSE,FALSE
"142235","A0A6S8BWR3",FALSE,NA,NA,NA
"142238","A0A6S8F3P4",FALSE,"142238",TRUE,FALSE
"142249","A0A6S8EN36",FALSE,"142249",FALSE,FALSE
"142267","A0A6S8B5S0",FALSE,"142267",FALSE,FALSE
"142269","A0A6S8BI63",FALSE,"142269",FALSE,FALSE
"142287","A0A6S7ZT07",TRUE,"142287",TRUE,TRUE
"142288","A0A6S8AVA6",FALSE,"142288",FALSE,FALSE
"142291","A0A6S8E7Q1",FALSE,"142291",FALSE,FALSE
"142314","A0A6S8AE89",FALSE,"142314",FALSE,FALSE
"142337","A0A6S7ZJM6",FALSE,"142337",FALSE,FALSE
"142355","A0A6S8B336",FALSE,"142355",FALSE,FALSE
"142362","A0A6S8E6F5",FALSE,"142362",FALSE,FALSE
"142380","A0A6S8BE89",TRUE,"142380",TRUE,TRUE
"142382","A0A6S8AHD8",FALSE,"142382",FALSE,FALSE
"142387","A0A6S8BQG1",FALSE,"142387",FALSE,FALSE
"142393","A0A6S8F451",TRUE,"142393",TRUE,TRUE
"142396","A0A6S7ZWH1",FALSE,"142396",FALSE,FALSE
"142405","A0A6S8E139",FALSE,"142405",FALSE,FALSE
"142411","A0A6S8AZ30",FALSE,"142411",FALSE,FALSE
"142428","A0A6S8BFI1",TRUE,"142428",FALSE,FALSE
"142430","A0A6S8EU80",FALSE,"142430",FALSE,FALSE
"142437","A0A6S8BK93",FALSE,"142437",FALSE,FALSE
"142440","A0A6S8BLZ9",FALSE,"142440",FALSE,FALSE
"142442","A0A6S7ZTF3",FALSE,NA,NA,NA
"142443","A0A6S8B9U6",FALSE,"142443",FALSE,FALSE
"142446","A0A6S7ZKJ0",FALSE,"142446",FALSE,FALSE
"142458","A0A6S8ATD3",FALSE,NA,NA,NA
"142464","A0A6S8EM92",FALSE,NA,NA,NA
"142468","A0A6S8E2R8",TRUE,"142468",TRUE,TRUE
"142470","A0A6S8ANT0",FALSE,"142470",FALSE,FALSE
"142488","A0A6S8AXA3",TRUE,"142488",TRUE,TRUE
"142490","A0A6S8FA95",TRUE,"142490",TRUE,TRUE
"142495","A0A6S8G9F1",FALSE,"142495",FALSE,FALSE
"142500","A0A6S8G482",FALSE,NA,NA,NA
"142511","A0A6S8DKR0",TRUE,"142511",TRUE,TRUE
"142515","A0A6S7ZNV7",FALSE,"142515",FALSE,FALSE
"142543","A0A6S8E1X3",FALSE,NA,NA,NA
"142544","A0A6S8F7N2",FALSE,"142544",FALSE,FALSE
"142557","A0A6S7ZWU3",FALSE,"142557",FALSE,FALSE
"142565","A0A6S8AL33",FALSE,"142565",TRUE,FALSE
"142566","A0A6S8F5N4",FALSE,"142566",TRUE,FALSE
"142570","A0A6S8BQN1",FALSE,"142570",FALSE,FALSE
"142578","A0A6S8B780",FALSE,"142578",FALSE,FALSE
"142583","A0A6S8F527",FALSE,"142583",FALSE,FALSE
"142593","A0A6S8B145",FALSE,"142593",FALSE,FALSE
"142598","A0A6S7ZUJ0",FALSE,"142598",FALSE,FALSE
"142604","A0A6S8CCC3",FALSE,"142604",FALSE,FALSE
"142613","A0A6S8AGX3",FALSE,"142613",FALSE,FALSE
"142623","A0A6S7ZE47",TRUE,"142623",TRUE,TRUE
"142626","A0A6S8CF70",TRUE,"142626",TRUE,TRUE
"142632","A0A6S8C3S6",FALSE,"142632",FALSE,FALSE
"142634","A0A6S8E365",FALSE,"142634",FALSE,FALSE
"142635","A0A6S8BW83",FALSE,"142635",FALSE,FALSE
"142637","A0A6S8BM95",TRUE,"142637",TRUE,TRUE
"142639","A0A6S8A7Z6",FALSE,NA,NA,NA
"142640","A0A6S8F1S2",FALSE,"142640",FALSE,FALSE
"142664","A0A6S8AVU2",FALSE,"142664",FALSE,FALSE
"142681","A0A6S8AAI9",FALSE,"142681",FALSE,FALSE
"142686","A0A6S8GBP0",TRUE,"142686",TRUE,TRUE
"142690","A0A6S8BUU7",FALSE,"142690",FALSE,FALSE
"142693","A0A6S7ZPT8",FALSE,"142693",FALSE,FALSE
"142698","A0A6S8GS03",TRUE,"142698",TRUE,TRUE
"142704","A0A6S8B3B5",FALSE,NA,NA,NA
"142712","A0A6S8BB74",FALSE,"142712",FALSE,FALSE
"142722","A0A6S8BZX4",FALSE,"142722",FALSE,FALSE
"142732","A0A6S8D6Z3",FALSE,"142732",FALSE,FALSE
"142745","A0A6S8FAT5",FALSE,"142745",FALSE,FALSE
"142746","A0A6S8FVW5",FALSE,"142746",FALSE,FALSE
"142747","A0A6S8AC51",FALSE,"142747",FALSE,FALSE
"142749","A0A6S8A4L3",FALSE,"142749",FALSE,FALSE
"142750","A0A6S8ESI5",FALSE,"142750",FALSE,FALSE
"142752","A0A6S8F6K8",FALSE,NA,NA,NA
"142759","A0A6S8ALL8",FALSE,"142759",FALSE,FALSE
"142768","A0A6S8E7P9",FALSE,"142768",FALSE,FALSE
"142771","A0A6S8GCD1",TRUE,NA,NA,NA
"142772","A0A6S8G7Q9",FALSE,"142772",FALSE,FALSE
"142773","A0A6S8DIH6",FALSE,"142773",FALSE,FALSE
"142777","A0A6S8CR03",FALSE,"142777",FALSE,FALSE
"142779","A0A6S8D748",FALSE,"142779",FALSE,FALSE
"142792","A0A6S8D332",FALSE,"142792",FALSE,FALSE
"142802","A0A6S8FGH5",FALSE,"142802",FALSE,FALSE
"142806","A0A6S8BGX2",TRUE,"142806",FALSE,FALSE
"142810","A0A6S7ZTU3",FALSE,"142810",FALSE,FALSE
"142818","A0A6S8CBA0",FALSE,"142818",FALSE,FALSE
"142827","A0A6S8FR62",FALSE,"142827",FALSE,FALSE
"142831","A0A6S8ANS4",FALSE,"142831",FALSE,FALSE
"142834","A0A6S8GJB3",FALSE,"142834",FALSE,FALSE
"142841","A0A6S8DZF4",FALSE,NA,NA,NA
"142844","A0A6S8AML2",TRUE,"142844",FALSE,FALSE
"142863","A0A6S8FBU3",FALSE,"142863",FALSE,FALSE
"142871","A0A6S8EWD2",FALSE,"142871",FALSE,FALSE
"142877","A0A6S7ZWU2",FALSE,"142877",FALSE,FALSE
"142887","A0A6S8A2W1",TRUE,"142887",TRUE,TRUE
"142895","A0A6S8EZ34",TRUE,"142895",TRUE,TRUE
